,0,1,2,3,4,5,6,7
5379,5380,215176076,1,1681348785599684,1681348786099690,6.64022,0,1
5380,5381,215202430,1,1681348787099694,1681348787599701,7.0127,0,1
5381,5382,215149101,1,1681348787599701,1681348787599701,9.59762,0,1
5382,5383,215256126,1,1681348788599704,1681348789099643,6.71731,0,1
5383,5384,215213718,1,1681348788599738,1681348793099732,6.73795,0,1
5384,5385,215220891,1,1681348789099643,1681348789599696,7.03439,0,1
5385,5386,215274770,3,1681348789099743,1681348789099743,7.50454,0,1
5386,5387,215265664,1,1681348790099686,1681348790599775,5.9387,0,1
5387,5388,215153332,1,1681348790599663,1681348791099662,7.38619,0,1
5388,5389,215264715,1,1681348792099675,1681348792599594,6.79692,0,1
5389,5390,215213717,1,1681348793099641,1681348793599648,6.65388,0,1
5390,5391,214964949,1,1681348793099641,1681348793599648,8.7473,0,1
5391,5392,215285945,3,1681348793099732,1681348798599734,5.65187,0,1
5392,5393,215281324,3,1681348794099642,1681348794099642,6.03734,0,1
5393,5394,215105986,1,1681348794099642,1681348846599595,6.56692,0,1
5394,5395,215246248,1,1681348794599650,1681348795099648,6.10534,0,1
5395,5396,215290294,1,1681348795099651,1681348795599708,7.08374,0,1
5396,5397,215191689,1,1681348795099651,1681348795099651,6.70837,0,1
5397,5398,215259728,3,1681348796099643,1681348796099643,5.82891,0,1
5398,5399,215275377,1,1681348796099707,1681348797099692,5.36385,0,1
5399,5400,215124849,1,1681348796599640,1681348797099648,5.22434,0,1
5400,5401,215307495,3,1681348796599744,1681348802099727,5.82183,0,1
5401,5402,215176973,1,1681348799099623,1681348851599686,6.99155,0,1
5402,5403,215300525,3,1681348800599634,1681348800599634,6.79411,0,1
5403,5404,215297722,1,1681348801599639,1681348861099638,5.47766,0,1
5404,5405,214952138,1,1681348802099637,1681348806099682,6.95121,0,1
5405,5406,215297247,1,1681348802599634,1681348802599634,7.97025,0,1
5406,5407,215107912,1,1681348803099641,1681348803099641,6.63398,0,1
5407,5408,215288739,1,1681348803599653,1681348807599720,5.32303,35,0
5408,5409,215315476,3,1681348805099656,1681348824599678,2.34539,0,1
5409,5410,215323076,1,1681348806099682,1681348809099669,9.10765,0,1
5410,5411,215260715,1,1681348806099682,1681349585099627,8.48628,0,1
5411,5412,215325986,1,1681348810099668,1681348815099673,5.57231,0,1
5412,5413,215340697,1,1681348813599630,1681349392099860,7.8084,0,1
5413,5414,214565715,1,1681348815599702,1681348817099733,7.06518,0,1
5414,5415,214548338,1,1681348817599740,1681348818099590,6.60907,0,1
5415,5416,215200394,1,1681348818099685,1681348820599643,11.3508,0,1
5416,5417,215225856,1,1681348822599615,1681348841099602,7.48923,0,1
5417,5418,214966675,1,1681348822599686,1681348828099695,2.50686,0,1
5418,5419,215367738,3,1681348823599611,1681348823599611,9.10089,0,1
5419,5420,215381776,7,1681348826099678,1681348827099643,0.0,46,0
5420,5421,215187683,1,1681348827599623,1681348828099669,6.63556,0,1
5421,5422,214923030,1,1681348827599705,1681348831099605,5.23325,0,1
5422,5423,215264829,3,1681348828599602,1681348836599626,4.7388,0,1
5423,5424,214969749,1,1681348829099655,1681348832099618,10.3047,0,1
5424,5425,215275480,1,1681348830099749,1681348830599688,7.77488,0,1
5425,5426,215179372,3,1681348831599670,1681348831599670,6.41435,0,1
5426,5427,215078614,1,1681348831599686,1681348843099635,4.63857,0,1
5427,5428,215400781,1,1681348833599530,1681348835599591,10.9026,59,0
5428,5429,214887560,1,1681348833599530,1681348833599530,12.8536,0,1
5429,5430,215287648,1,1681348833599622,1681348834099678,6.99265,0,1
5430,5431,215405674,7,1681348835599670,1681348842099670,0.0,46,0
5431,5432,215368938,1,1681348835599670,1681348836099622,7.1383,0,1
5432,5433,215411980,7,1681348838599676,1681348840099728,0.0,46,0
5433,5434,215396386,1,1681348840099591,1681348841099602,6.19075,0,1
5434,5435,215416687,7,1681348840099728,1681348841099676,0.0,46,0
5435,5436,215221453,1,1681348842599639,1681348846599595,12.406,0,1
5436,5437,215423737,1,1681348843099624,1681348844099608,5.83266,59,0
5437,5438,215433651,4,1681348847099665,1681348848599678,0.574995,46,0
5438,5439,215438085,4,1681348849099672,1681348858599640,6.80825,0,1
5439,5440,215149558,1,1681348851099588,1681348851099588,7.60328,0,1
5440,5441,215454555,4,1681348855599673,1681348867099802,1.05516,59,0
5441,5442,215404963,6,1681348858099641,1681349126599702,7.12681,0,1
5442,5443,215435911,1,1681348859599708,1681348958599742,10.8954,46,0
5443,5444,215208927,1,1681348860099638,1681348863599659,4.57694,0,1
5444,5445,215473632,1,1681348866599697,1681348867099686,8.34187,0,1
5445,5446,215482449,4,1681348867099646,1681348895099661,1.64145,59,0
5446,5447,215296892,3,1681348867099686,1681348874599699,4.00503,0,1
5447,5448,215473165,1,1681348874599677,1681348952099659,1.48971,46,0
5448,5449,215194973,1,1681348874599677,1681348875599677,6.16787,0,1
5449,5450,214927375,1,1681348876599672,1681348880099647,6.40361,57,0
5450,5451,215209955,1,1681348877099668,1681348878099660,5.3127,0,1
5451,5452,215391222,1,1681348879099750,1681348879099750,8.44166,0,1
5452,5453,215514305,4,1681348880599643,1681348966099682,5.81379,57,0
5453,5454,215483193,1,1681348880599663,1681348949099892,0.881164,46,0
5454,5455,215284122,1,1681348880599682,1681348881099604,6.72767,0,1
5455,5456,215466923,1,1681348883099622,1681348883599629,6.7925,0,1
5456,5457,215489525,3,1681348884099479,1681348890599745,4.86127,0,1
5457,5458,215339723,1,1681348885099647,1681348885099647,8.28332,0,1
5458,5459,215457393,3,1681348885599645,1681348893599658,5.2597,0,1
5459,5460,215484472,1,1681348886599655,1681348887099650,6.03565,0,1
5460,5461,215448373,1,1681348887599652,1681348887599652,7.29517,0,1
5461,5462,215404478,1,1681348887599652,1681348888099642,5.7083,0,1
5462,5463,215471585,1,1681348888099642,1681348888599655,6.47434,0,1
5463,5464,215490687,1,1681348888599655,1681348889099656,6.11204,0,1
5464,5465,215488000,1,1681348889599745,1681348889599745,8.22166,0,1
5465,5466,215501235,1,1681348891099653,1681348891599654,5.56598,0,1
5466,5467,215381283,1,1681348892099655,1681348892099655,5.27145,0,1
5467,5468,215465550,1,1681348894599654,1681348894599654,5.80239,0,1
5468,5469,215410354,1,1681348896099726,1681348942099703,8.74705,0,1
5469,5470,215421170,1,1681348897099691,1681348898099673,7.44155,0,1
5470,5471,215256149,1,1681348899599650,1681348901599649,11.943,0,1
5471,5472,215541526,1,1681348899599717,1681348928099679,4.51391,0,1
5472,5473,215529366,3,1681348901099687,1681348901099687,2.35492,0,1
5473,5474,215553201,1,1681348902099592,1681348902500012,10.3189,46,0
5474,5475,215548745,1,1681348902599644,1681348906099637,8.24216,0,1
5475,5476,215107493,1,1681348902599644,1681348905099640,10.7223,0,1
5476,5477,215086357,1,1681348903099643,1681348906099637,9.84772,0,1
5477,5478,212397004,1,1681348903599730,1681348904099739,7.00206,0,1
5478,5479,215560335,3,1681348904599640,1681348909099640,6.13226,0,1
5479,5480,215419876,4,1681348904599641,1681348905599629,7.59309,0,1
5480,5481,215558132,1,1681348904599720,1681348947099702,5.90803,0,1
5481,5482,215412972,1,1681348906099637,1681349137099751,7.52845,0,1
5482,5483,215040808,1,1681348908099650,1681348910599607,10.111,0,1
5483,5484,215421796,4,1681348909099615,1681348909599626,7.95476,0,1
5484,5485,215571109,1,1681348909599935,1681348957599668,2.45309,46,0
5485,5486,215566191,1,1681348916099609,1681348916099609,8.97818,0,1
5486,5487,215416437,1,1681348916099799,1681348916099799,7.56724,0,1
5487,5488,215590637,1,1681348918099653,1681348920599598,11.8961,0,1
5488,5489,215480191,1,1681348918099668,1681348919099664,6.22046,0,1
5489,5490,215570672,1,1681348918599783,1681348918599783,6.71756,0,1
5490,5491,215588848,1,1681348920099917,1681348921099921,7.35373,46,0
5491,5492,215598833,1,1681348921099589,1681348921099589,16.3678,0,1
5492,5493,215599935,1,1681348924098679,1681348941099681,10.0725,0,1
5493,5494,215605159,1,1681348925599661,1681348962599627,6.50615,0,1
5494,5495,215549899,1,1681348927599626,1681348927599626,10.2136,57,0
5495,5496,215602667,1,1681348930099622,1681348930099622,6.28691,0,1
5496,5497,215250702,1,1681348931099613,1681349193599632,5.77331,0,1
5497,5498,215635831,1,1681348934099617,1681348934099617,0.0,59,0
5498,5499,215484351,1,1681348936599673,1681348945099739,7.00803,0,1
5499,5500,215614222,1,1681348938599605,1681348939599599,5.18004,0,1
5500,5501,215489989,4,1681348945099653,1681348946599689,9.06759,0,1
5501,5502,215638190,1,1681348946099658,1681349062599640,6.30809,0,1
5502,5503,215627785,1,1681348947099755,1681348950099724,3.7346,0,1
5503,5504,215644554,1,1681348947599615,1681348972599707,6.51946,0,1
5504,5505,215506230,1,1681348949099637,1681348997099650,5.3455,46,0
5505,5506,215640290,1,1681348951599666,1681348952599838,7.64992,0,1
5506,5507,215355446,1,1681348954599622,1681348955099627,4.84155,0,1
5507,5508,215411249,1,1681348955099627,1681348955099627,8.80155,0,1
5508,5509,215427934,1,1681348956599649,1681348956599649,8.9335,0,1
5509,5510,215497597,1,1681348956599666,1681348960599665,13.3728,0,1
5510,5511,215715269,3,1681348970099623,1681348987599626,1.4171,0,1
5511,5512,215362766,1,1681348971599629,1681348975599615,6.56546,0,1
5512,5513,215622865,1,1681348977099675,1681348977099675,7.49993,0,1
5513,5514,215602905,1,1681348979099627,1681348979599623,8.37922,0,1
5514,5515,215649490,1,1681348982099621,1681348982599622,5.51072,0,1
5515,5516,215606782,1,1681348982599622,1681348982599622,5.91041,0,1
5516,5517,215676845,1,1681348985099636,1681348985599643,6.41544,0,1
5517,5518,215716470,1,1681348985599632,1681348986099635,12.1308,57,0
5518,5519,215666937,1,1681348985599743,1681348988599773,9.0756,0,1
5519,5520,215645237,3,1681348986099746,1681348990599748,5.62138,0,1
5520,5521,215710940,1,1681348987099650,1681348987099650,7.11657,0,1
5521,5522,214823720,1,1681348987099725,1681348991099740,6.99299,0,1
5522,5523,215684911,1,1681348987599653,1681348988099656,6.95972,0,1
5523,5524,215758012,1,1681348988099774,1681348990599748,12.072,0,1
5524,5525,215755854,1,1681348993099655,1681348993099655,6.43758,0,1
5525,5526,215310970,1,1681348993099681,1681349226500020,3.85496,0,1
5526,5527,215587431,1,1681348993599722,1681348993599722,8.21274,0,1
5527,5528,215698732,1,1681348996599610,1681348997099604,3.89096,0,1
5528,5529,215140606,1,1681349001099632,1681349001099632,11.4301,0,1
5529,5530,215317978,1,1681349001099632,1681349004099641,8.86595,0,1
5530,5531,215720735,1,1681349002099631,1681349002099631,10.3085,0,1
5531,5532,215630511,1,1681349002599632,1681349006099635,8.24975,0,1
5532,5533,215743079,1,1681349004599735,1681349007599689,8.50058,0,1
5533,5534,215614644,1,1681349006099635,1681349007099635,7.56709,0,1
5534,5535,215789033,1,1681349007599629,1681349054099719,8.15625,57,0
5535,5536,215796013,1,1681349009099618,1681349010099614,6.97442,0,1
5536,5537,215788084,1,1681349009099714,1681349050599662,2.83914,46,0
5537,5538,213012343,1,1681349010099614,1681349011099623,6.87458,0,1
5538,5539,215463683,1,1681349012099627,1681349012599627,7.98117,0,1
5539,5540,215512469,1,1681349014599693,1681349150099602,6.89083,0,1
5540,5541,215824567,4,1681349015599623,1681349018599621,3.36058,0,1
5541,5542,215643688,1,1681349019099614,1681349019099614,8.12342,0,1
5542,5543,215653873,4,1681349021599640,1681349025099642,8.39703,0,1
5543,5544,215607085,1,1681349022599594,1681351969099690,6.52997,0,1
5544,5545,215698744,1,1681349026099640,1681351875599724,8.84156,0,1
5545,5546,215810525,1,1681349029599656,1681349030099661,6.56779,0,1
5546,5547,215729546,1,1681349029599656,1681349029599656,5.86403,0,1
5547,5548,215841784,1,1681349030599861,1681349147099608,5.75194,46,0
5548,5549,215852533,1,1681349034099668,1681349034599668,8.01795,0,1
5549,5550,215441964,1,1681349037099633,1681349037599635,7.33441,0,1
5550,5551,215633602,1,1681349038599634,1681349038599634,12.0002,0,1
5551,5552,215823603,1,1681349041099630,1681349041599624,5.85943,0,1
5552,5553,215573510,1,1681349041099662,1681349044599643,13.1503,0,1
5553,5554,215462392,1,1681349042599611,1681349042599611,8.25502,0,1
5554,5555,215756505,3,1681349044099611,1681349044599607,4.63699,0,1
5555,5556,215747259,1,1681349048099668,1681349048599668,6.48491,0,1
5556,5557,215800117,1,1681349050099728,1681349050099728,8.8325,0,1
5557,5558,215897905,1,1681349050599662,1681349161099627,10.9474,46,0
5558,5559,215758011,1,1681349051099671,1681349051099671,6.76303,0,1
5559,5560,215893876,1,1681349053099713,1681349337599689,11.726,0,1
5560,5561,215938170,3,1681349067099633,1681349073599642,3.60957,0,1
5561,5562,215541152,1,1681349069099721,1681349069099721,7.32011,0,1
5562,5563,215952624,3,1681349071599631,1681349075599616,7.41603,0,1
5563,5564,215924350,3,1681349071599631,1681349089099667,1.34625,0,1
5564,5565,215773876,3,1681349075099979,1681349075099979,4.88335,0,1
5565,5566,215956265,1,1681349076099639,1681349077599635,8.41689,46,0
5566,5567,215949864,1,1681349076099666,1681349162099639,8.05678,0,1
5567,5568,215887164,1,1681349080099637,1681349080099637,7.48398,0,1
5568,5569,215913253,1,1681349083099666,1681349083099666,7.94593,0,1
5569,5570,215901056,1,1681349083599664,1681349084099665,6.53855,0,1
5570,5571,215978613,1,1681349084099615,1681349084099615,11.9091,46,0
5571,5572,215884533,1,1681349085599660,1681349643099869,4.35864,0,1
5572,5573,215917754,1,1681349085599660,1681349086099656,6.45753,0,1
5573,5574,215853641,3,1681349087599696,1681349087599696,5.5136,0,1
5574,5575,215926076,1,1681349088099643,1681349088599620,6.82493,0,1
5575,5576,215941088,1,1681349090599637,1681349090599637,6.56286,0,1
5576,5577,215841748,1,1681349090599699,1681349096099786,5.62266,0,1
5577,5578,215867866,1,1681349090599895,1681349091099898,4.45541,0,1
5578,5579,215942406,1,1681349091099666,1681349091599661,8.12823,0,1
5579,5580,215989873,3,1681349091099755,1681349098599786,4.08312,0,1
5580,5581,215787015,1,1681349091599816,1681349095599797,7.54084,0,1
5581,5582,215952731,3,1681349092099627,1681349092099627,4.40497,0,1
5582,5583,215955133,1,1681349093599678,1681349093599678,8.68902,0,1
5583,5584,215951633,1,1681349094099669,1681349095099659,4.11219,0,1
5584,5585,216007429,3,1681349095599632,1681349104599631,6.38022,0,1
5585,5586,215835763,1,1681349095599769,1681349096099768,6.88266,0,1
5586,5587,215822615,1,1681349096599639,1681349145599737,7.09811,0,1
5587,5588,215989426,1,1681349097099768,1681349097099768,12.7957,57,0
5588,5589,216010325,1,1681349098099616,1681349098099616,10.3749,0,1
5589,5590,215995026,1,1681349098099647,1681349126099749,5.02459,0,1
5590,5591,215887128,1,1681349100099626,1681349100599622,4.97433,0,1
5591,5592,215882804,6,1681349100099753,1681349102599766,6.95453,0,1
5592,5593,215841468,1,1681349100599653,1681349104099643,8.56514,0,1
5593,5594,215887955,1,1681349102099760,1681349103099768,9.56069,57,0
5594,5595,216017131,1,1681349103599653,1681349108099651,6.89244,0,1
5595,5596,215767191,1,1681349108099610,1681349141099761,8.60389,0,1
5596,5597,216025427,1,1681349108599649,1681349112099646,7.34319,0,1
5597,5598,216038759,1,1681349113099646,1681349499599640,7.06726,0,1
5598,5599,216047337,1,1681349117099661,1681349120099654,8.71524,0,1
5599,5600,216047801,1,1681349117099737,1681349137099573,6.11537,0,1
5600,5601,215847098,1,1681349118599742,1681349142599647,8.24211,0,1
5601,5602,216050130,1,1681349120599753,1681349121599752,12.5301,57,0
5602,5603,216015379,1,1681349121099777,1681349145099644,5.92471,0,1
5603,5604,216057468,1,1681349121599647,1681349124599940,8.49683,0,1
5604,5605,216062832,1,1681349124099739,1681349146599610,7.08057,0,1
5605,5606,216026793,1,1681349128099641,1681349131099656,13.9893,0,1
5606,5607,216062136,1,1681349129599663,1681349198599668,5.19587,46,0
5607,5608,215861765,1,1681349130599771,1681349131099764,5.78444,0,1
5608,5609,216079609,1,1681349135099678,1681349135099678,9.68185,0,1
5609,5610,215862966,1,1681349135599680,1681349136599713,5.21889,0,1
5610,5611,216106382,1,1681349139599648,1681349140099631,8.67326,0,1
5611,5612,215841992,1,1681349140099759,1681349141599626,8.70891,0,1
5612,5613,215957675,3,1681349143599599,1681349151099597,5.08532,0,1
5613,5614,215989872,1,1681349145099580,1681349169599659,8.56356,0,1
5614,5615,216001194,1,1681349146099615,1681349146599610,6.34704,0,1
5615,5616,216127541,1,1681349147099599,1681349161599742,12.1874,46,0
5616,5617,216065029,1,1681349148099743,1681349148599602,7.09337,0,1
5617,5618,216109785,1,1681349151099698,1681349162099661,12.3459,46,0
5618,5619,216127882,1,1681349151099741,1681349154599728,10.5982,0,1
5619,5620,215850601,1,1681349154099716,1681349154599719,6.16401,0,1
5620,5621,216050436,1,1681349155099737,1681349156099764,7.56354,33,0
5621,5622,215675268,1,1681349157599695,1681349158099696,5.39049,0,1
5622,5623,214781929,1,1681349158599770,1681349160099754,8.2106,0,1
5623,5624,216157572,1,1681349159599605,1681349160599607,8.6427,46,0
5624,5625,216154071,1,1681349160599744,1681349179099647,6.41666,0,1
5625,5626,216174831,3,1681349169599742,1681349179599747,4.54045,0,1
5626,5627,216174084,1,1681349170099662,1681349172099660,5.96714,0,1
5627,5628,216094695,1,1681349170599610,1681349174099629,7.64544,0,1
5628,5629,216163963,1,1681349173599643,1681349174599617,7.84157,0,1
5629,5630,216200613,1,1681349175099620,1681349177599684,12.4572,46,0
5630,5631,215988345,1,1681349175099741,1681349175599741,6.39952,0,1
5631,5632,216098244,1,1681349180099745,1681349180599744,5.57827,0,1
5632,5633,215987637,1,1681349180599643,1681349180599643,6.75244,0,1
5633,5634,216166795,3,1681349180599643,1681349185099667,7.3018,0,1
5634,5635,216149674,1,1681349182099661,1681349182099661,6.71573,0,1
5635,5636,216142261,1,1681349183599674,1681349184099670,6.34421,0,1
5636,5637,216157443,1,1681349184599669,1681349184599669,6.87373,0,1
5637,5638,216207512,1,1681349186099720,1681349189599735,8.52297,0,1
5638,5639,216180864,1,1681349189099655,1681349194599721,8.21048,0,1
5639,5640,216209937,1,1681349191500038,1681349191599668,5.39426,0,1
5640,5641,216140264,1,1681349192599666,1681349192599666,6.56645,0,1
5641,5642,216191151,1,1681349194599664,1681349194599664,7.47024,0,1
5642,5643,216098236,1,1681349196599625,1681349196599625,5.439,0,1
5643,5644,216257441,3,1681349197099619,1681349197599683,1.84825,0,1
5644,5645,216260709,3,1681349197599683,1681349197599683,2.11146,0,1
5645,5646,216260941,3,1681349198599668,1681349198599668,2.32713,0,1
5646,5647,216213748,3,1681349198599668,1681349211599613,1.99791,0,1
5647,5648,215638090,1,1681349199099636,1681349199099636,10.0432,0,1
5648,5649,216091119,1,1681349200099697,1681349200599691,10.4483,57,0
5649,5650,216111737,1,1681349201099613,1681349204099711,8.25202,0,1
5650,5651,216170862,1,1681349201599613,1681349205599680,6.96093,0,1
5651,5652,216258382,3,1681349201599613,1681349201599613,1.5344,0,1
5652,5653,215601890,1,1681349202599606,1681349205599680,8.61718,0,1
5653,5654,216262757,1,1681349202599755,1681349219099613,6.62215,0,1
5654,5655,215827740,1,1681349203099654,1681349207099658,6.90932,0,1
5655,5656,215910093,1,1681349203099748,1681349204099720,8.70166,0,1
5656,5657,216231113,1,1681349203599710,1681349206599686,9.10789,0,1
5657,5658,216253918,3,1681349204599703,1681349204599703,5.81953,0,1
5658,5659,216202640,1,1681349209099690,1681349211099693,6.08,57,0
5659,5660,216280016,1,1681349210099696,1681349223099643,8.18055,0,1
5660,5661,216289206,1,1681349211599610,1681349211599610,7.44596,0,1
5661,5662,216202184,1,1681349215099718,1681349220599714,6.72984,0,1
5662,5663,216282487,1,1681349215599671,1681349217099683,10.24,57,0
5663,5664,216289417,3,1681349215599671,1681349216099674,10.7602,0,1
5664,5665,216304840,3,1681349217599625,1681349217599625,4.295,0,1
5665,5666,216117140,1,1681349217599726,1681349217599726,6.13024,0,1
5666,5667,216296522,1,1681349218099600,1681349219099738,7.27975,0,1
5667,5668,216309925,6,1681349218599607,1681349220099604,0.0,0,1
5668,5669,216289431,3,1681349219599602,1681349219599602,1.51605,0,1
5669,5670,216303371,1,1681349221599625,1681349222099628,6.73469,0,1
5670,5671,216283830,1,1681349230599678,1681349231099975,7.69357,0,1
5671,5672,216322542,1,1681349232099631,1681349271599855,6.97763,0,1
5672,5673,216291889,1,1681349233599609,1681349234099610,6.842,0,1
5673,5674,216327766,1,1681349234099610,1681349347099630,7.41034,0,1
5674,5675,216332774,1,1681349236099629,1681349352599617,7.68901,0,1
5675,5676,216298855,1,1681349236599633,1681349237099634,6.60351,0,1
5676,5677,216321348,1,1681349240099728,1681349240599639,9.37447,0,1
5677,5678,216336564,1,1681349241599626,1681349532599902,10.842,46,0
5678,5679,216345684,1,1681349242099654,1681349242099654,9.1813,0,1
5679,5680,216354104,1,1681349243599650,1681349277099815,7.1465,0,1
5680,5681,216364815,3,1681349244599719,1681349249599623,6.77115,0,1
5681,5682,216276811,6,1681349245099705,1681349467099857,7.3224,0,1
5682,5683,216337739,1,1681349247599786,1681349248099785,5.66009,0,1
5683,5684,216371806,1,1681349249099680,1681349252099611,6.71374,46,0
5684,5685,216367318,1,1681349250599663,1681349278599597,8.20574,0,1
5685,5686,216116371,3,1681349252099783,1681349252099783,5.24643,0,1
5686,5687,216089690,1,1681349254599596,1681349255099550,7.26901,0,1
5687,5688,216363207,1,1681349257599669,1681349258099610,8.0194,0,1
5688,5689,216373466,1,1681349260599646,1681349337599689,6.49939,0,1
5689,5690,215642034,1,1681349261099796,1681349261099796,9.56817,0,1
5690,5691,216378810,1,1681349263099634,1681349370099907,7.03449,0,1
5691,5692,216401018,1,1681349266099658,1681349447599636,5.97905,0,1
5692,5693,216413826,1,1681349267099849,1681349268099834,7.95384,0,1
5693,5694,215665117,1,1681349268099787,1681349268099787,8.15172,0,1
5694,5695,216408422,3,1681349271099861,1681349271099861,3.70293,0,1
5695,5696,216379139,1,1681349274099782,1681349345599914,10.8706,57,0
5696,5697,216391859,1,1681349281599636,1681349282099636,8.12729,0,1
5697,5698,216310281,1,1681349284099588,1681349284599686,9.64668,35,0
5698,5699,216410039,1,1681349284599603,1681349284599603,7.87159,0,1
5699,5700,216396812,1,1681349285599580,1681349286099593,7.52093,0,1
5700,5701,216461887,1,1681349288099833,1681349350599606,7.42336,0,1
5701,5702,216406073,1,1681349288599659,1681349289099656,6.04469,0,1
5702,5703,216344782,1,1681349290099832,1681349293099813,10.0435,0,1
5703,5704,216291219,1,1681349290599691,1681349290599691,10.9052,0,1
5704,5705,216441829,1,1681349292599680,1681349295599705,9.39447,0,1
5705,5706,216478562,1,1681349296099838,1681349316599572,7.48064,0,1
5706,5707,216482442,1,1681349296599828,1681349299599714,10.1346,0,1
5707,5708,216487251,1,1681349299099833,1681349302099737,9.5968,0,1
5708,5709,216085001,1,1681349300099803,1681349302599827,12.1691,0,1
5709,5710,215871951,1,1681349301099614,1681349301099614,9.43256,0,1
5710,5711,216348431,1,1681349301099799,1681349301599804,7.77418,0,1
5711,5712,215712448,1,1681349302099608,1681349302099608,9.03617,0,1
5712,5713,215881520,1,1681349302599607,1681349305099615,11.1586,0,1
5713,5714,216498037,1,1681349303599710,1681349304099841,5.81583,0,1
5714,5715,215895285,1,1681349304599618,1681349307099614,10.3661,0,1
5715,5716,215917510,1,1681349304599618,1681349307599612,8.68962,0,1
5716,5717,216504869,1,1681349305599826,1681349309099912,9.31065,0,1
5717,5718,216096867,1,1681349307099614,1681349307599612,8.17358,0,1
5718,5719,216157198,1,1681349307599636,1681349309099634,6.00322,0,1
5719,5720,216292208,1,1681349309599640,1681349309599640,9.0071,0,1
5720,5721,216505317,1,1681349310599693,1681349314099594,7.82243,0,1
5721,5722,216523877,1,1681349314099960,1681349328599656,8.04784,0,1
5722,5723,216427526,1,1681349314599949,1681349314599949,6.19415,0,1
5723,5724,216525038,1,1681349315099581,1681349318099684,9.55832,0,1
5724,5725,216188435,1,1681349315599779,1681349316099779,6.93056,0,1
5725,5726,216501493,1,1681349316099580,1681349316099580,13.4164,0,1
5726,5727,216448128,1,1681349316099910,1681349316099910,6.62675,0,1
5727,5728,216465604,1,1681349317099771,1681349604099644,5.50964,57,0
5728,5729,216496469,1,1681349318599925,1681349319099929,6.26844,0,1
5729,5730,216371484,1,1681349319099929,1681349319099929,7.32598,0,1
5730,5731,216532243,1,1681349322599741,1681349323099950,6.91085,0,1
5731,5732,216357108,1,1681349322599761,1681349323599767,11.0891,57,0
5732,5733,216394104,1,1681349325599744,1681349355099620,8.49267,57,0
5733,5734,215506821,1,1681349328099700,1681349472099770,5.56796,0,1
5734,5735,216364355,1,1681349328599681,1681349329099667,6.87913,0,1
5735,5736,216427031,1,1681349332099633,1681349332599633,6.71267,0,1
5736,5737,216389264,1,1681349332099672,1681349332599661,8.70557,0,1
5737,5738,216459266,1,1681349332599757,1681349352599617,10.1513,57,0
5738,5739,216069752,1,1681349335099660,1681349336599669,5.8317,0,1
5739,5740,216558637,4,1681349336599758,1681349338599754,9.00137,57,0
5740,5741,216566350,1,1681349338599754,1681349338599754,9.42737,57,0
5741,5742,216573831,1,1681349343599677,1681349454599673,11.6074,46,0
5742,5743,216593971,1,1681349345599777,1681349346599800,8.99784,57,0
5743,5744,216280464,1,1681349345599914,1681349372599683,6.66307,0,1
5744,5745,216460991,1,1681349347099630,1681349347099630,7.91828,0,1
5745,5746,216440731,1,1681349347599746,1681349348099749,11.1853,57,0
5746,5747,216584891,1,1681349349599616,1681349350099610,7.83674,0,1
5747,5748,216551638,1,1681349350599606,1681349350599606,8.534,0,1
5748,5749,216617652,1,1681349355099620,1681349360099614,6.82994,0,1
5749,5750,216315556,1,1681349357099620,1681349357599623,5.18657,0,1
5750,5751,216605809,1,1681349357099721,1681349358099702,11.6899,46,0
5751,5752,216539775,1,1681349359099720,1681349359099720,6.31073,0,1
5752,5753,216621212,3,1681349364599729,1681349364599729,4.47775,0,1
5753,5754,216639862,1,1681349365099713,1681349368599900,9.86058,0,1
5754,5755,216610649,1,1681349368599718,1681350000599668,4.8094,57,0
5755,5756,215442471,1,1681349369599587,1681349371099597,6.25122,0,1
5756,5757,216639610,1,1681349371099657,1681349373099887,9.53298,35,0
5757,5758,216322780,1,1681349373099887,1681349374599890,5.29084,0,1
5758,5759,216336634,1,1681349377599708,1681349377599708,8.71198,0,1
5759,5760,216423503,1,1681349379599666,1681349379599666,9.23994,0,1
5760,5761,216599295,1,1681349380099886,1681349385599902,5.71198,0,1
5761,5762,216622537,1,1681349383099681,1681349383599684,7.06647,0,1
5762,5763,216437090,1,1681349384599622,1681349384599622,7.21179,0,1
5763,5764,216582523,1,1681349385099671,1681349385599664,7.75878,0,1
5764,5765,216704050,1,1681349385099727,1681349471599773,1.63374,46,0
5765,5766,216633439,1,1681349385599664,1681349385599664,6.80476,0,1
5766,5767,216608825,1,1681349386599653,1681349387098940,5.28527,0,1
5767,5768,216665935,3,1681349386599679,1681349386599679,6.02582,0,1
5768,5769,216706271,3,1681349387099906,1681349396599876,2.94931,0,1
5769,5770,216593485,1,1681349390099648,1681349390599661,5.94812,0,1
5770,5771,216704291,1,1681349392099655,1681349507099574,6.76727,0,1
5771,5772,216703545,1,1681349396099671,1681349396599662,8.47299,0,1
5772,5773,216726441,1,1681349396099876,1681349401099883,5.88656,0,1
5773,5774,216551724,1,1681349397099660,1681349397599657,4.42617,0,1
5774,5775,216743271,3,1681349399099676,1681349399099676,5.85791,0,1
5775,5776,216332445,1,1681349400099659,1681349404599822,2.59515,0,1
5776,5777,216654234,1,1681349400099665,1681349400099665,9.26652,0,1
5777,5778,216106817,1,1681349401099630,1681349404099586,8.67698,0,1
5778,5779,216738353,3,1681349401099665,1681349408599704,5.77635,0,1
