,0,1,2,3,4,5,6
418,419,247258922,2,1681362325.0997,1681362436.0999,-0.6456,0
419,420,247271366,2,1681362335.0997,1681362367.0997,2.8879,0
420,421,247125888,3,1681362284.5997,1681362304.5998,-0.2327,0
421,422,247148539,2,1681362278.0997,1681362307.0996,1.4825,0
422,423,247103617,3,1681362260.5998,1681362261.0998,0.3266,0
423,424,247247220,2,1681362318.5996,1681362357.5997,2.4278,0
424,425,247359993,3,1681362369.0996,1681362433.5996,2.1873,0
425,426,247176336,2,1681362290.0998,1681362348.0998,1.2053,0
426,427,246980449,2,1681362224.0998,1681362248.0997,-0.7795,0
427,428,246999968,2,1681362221.0997,1681362228.0997,1.1568,0
428,429,247036627,2,1681362246.5998,1681362262.0997,-0.6448,0
429,430,246926758,2,1681362211.5998,1681362227.5998,-0.7184,65
430,431,247138933,3,1681362274.0997,1681362309.0999,1.2732,0
431,432,247296807,3,1681362340.5996,1681362371.0996,-2.9809,0
432,433,211661282,3,1681347359.0997,1681347386.5996,2.2563,0
433,434,212032722,2,1681347489.5997,1681347500.0997,2.6589,110
434,435,211755655,3,1681347399.5997,1681347414.5997,-0.2854,0
435,436,212009822,2,1681347483.0997,1681347515.0996,2.508,0
436,437,211899558,2,1681347437.5997,1681347448.0997,-0.331,0
437,438,211668100,3,1681347378.5996,1681347436.0997,2.5707,0
438,439,211824224,2,1681347417.5997,1681347437.0997,2.8399,0
439,440,211772145,3,1681347393.0996,1681347423.5996,-0.8846,0
440,441,211710746,2,1681347370.0997,1681347446.0997,-0.6708,0
441,442,211813995,2,1681347417.5997,1681347431.5997,2.7016,0
442,443,211817838,2,1681347417.5997,1681347430.5997,-2.9045,0
443,444,211819587,2,1681347409.5997,1681347438.0996,2.5907,0
444,445,211707636,2,1681347368.5997,1681347396.5997,-2.0081,0
445,446,211861161,2,1681347424.5997,1681347436.5997,2.4353,0
446,447,211717415,2,1681347372.5997,1681347396.5997,-2.3268,0
447,448,211646044,2,1681347348.0997,1681347360.0996,2.8173,0
448,449,212049859,2,1681347491.0996,1681347517.5997,1.6109,0
449,450,211823631,2,1681347417.5997,1681347434.5997,2.4357,0
450,451,211812933,2,1681347407.0996,1681347415.5998,-1.2282,92
451,452,216213748,3,1681349192.5997,1681349226.0996,-1.3145,0
452,453,216361753,2,1681349276.5997,1681349336.5998,0.7469,0
453,454,216200824,2,1681349172.5997,1681349248.5996,-0.6768,0
454,455,216417352,3,1681349272.0997,1681349338.5998,-0.1135,0
455,456,216012522,2,1681349096.0996,1681349194.5996,-2.3389,0
456,457,216510970,3,1681349310.0996,1681349338.5997,-0.8931,0
457,458,216377795,2,1681349254.5996,1681349295.5997,-0.9947,0
458,459,216355938,3,1681349247.5998,1681349257.0998,2.4605,0
459,460,216497054,2,1681349301.5997,1681349334.0998,0.1813,0
460,461,216343935,2,1681349239.0997,1681349265.5997,-0.534,0
461,462,200369368,2,1681342967.0997,1681342995.5997,0.1626,0
462,463,200004883,2,1681342826.5996,1681342858.5997,0.4193,0
463,464,200294063,2,1681342940.0996,1681342979.5998,-1.1601,0
464,465,200267222,2,1681342932.5998,1681342990.0998,-0.9132,0
465,466,200082241,3,1681342852.5997,1681342882.0996,-0.1445,0
466,467,200193885,2,1681342902.0997,1681342936.0998,2.6731,0
467,468,200010640,2,1681342824.5998,1681342866.5998,0.0943,0
468,469,200023563,3,1681342849.0996,1681342851.5997,0.2508,0
469,470,200169930,3,1681342891.5997,1681342926.0997,1.7887,0
470,471,199938814,2,1681342804.5997,1681342844.5997,-1.7037,0
471,472,200517610,3,1681343030.0996,1681343036.5998,-0.0372,0
472,473,248522284,2,1681362847.5996,1681362917.0998,2.1745,0
473,474,248698138,2,1681362922.0998,1681362934.5998,-1.5124,0
474,475,248310418,2,1681362759.0998,1681362783.0998,2.6607,0
475,476,248310418,2,1681362820.5997,1681362841.0998,2.2101,0
476,477,248714164,2,1681362957.5996,1681363002.0996,1.0395,0
477,478,248838431,2,1681362977.5998,1681362983.5997,2.9019,0
478,479,248763941,3,1681362946.0997,1681362974.5996,-0.0258,0
479,480,219083484,3,1681350418.0998,1681350690.0996,-1.554,0
480,481,219676735,3,1681350672.0997,1681350711.0996,1.5212,0
481,482,219642532,3,1681350668.0998,1681350680.5998,2.5245,0
482,483,220002798,2,1681350848.5998,1681350892.0999,0.974,0
483,484,219957777,2,1681350849.5997,1681350885.0000,0.9382,0
484,485,219715159,2,1681350682.5996,1681350738.0996,-0.4255,0
485,486,219784585,2,1681350725.5997,1681350750.5997,2.6829,0
486,487,219899712,3,1681350826.5996,1681350855.0996,1.149,0
487,488,220010212,3,1681350821.5997,1681350832.0997,-1.7308,0
488,489,219633566,3,1681350667.5996,1681350678.0996,-0.4432,0
489,490,204179423,2,1681344626.0997,1681344652.5997,2.58,0
490,491,204211636,3,1681344641.0995,1681344720.5996,-2.4923,0
491,492,204301711,2,1681344683.5996,1681344710.5996,-2.1703,0
492,493,204101378,2,1681344598.5997,1681344637.5997,-1.8604,0
493,494,204105236,2,1681344610.5995,1681344625.0996,1.1013,0
494,495,204235103,2,1681344649.5997,1681344664.5997,-0.9863,0
495,496,204476760,3,1681344751.1000,1681344759.0997,2.7055,0
496,497,203968378,2,1681344558.5997,1681344568.0996,2.3087,0
497,498,204235105,2,1681344649.5997,1681344666.5998,-0.332,0
498,499,204435663,3,1681344744.5996,1681344760.5995,-0.4942,0
499,500,204074431,3,1681344642.5998,1681344647.0996,-0.5792,0
500,501,204074034,2,1681344594.0997,1681344609.5997,-2.2647,0
501,502,221527711,2,1681351472.5996,1681351520.0996,-1.8925,0
502,503,221575004,3,1681351527.5997,1681351539.5998,2.2129,0
503,504,221728010,3,1681351556.5996,1681351626.0996,-2.1917,0
504,505,221499922,2,1681351457.5996,1681351509.0996,-1.9116,0
505,506,221196374,2,1681351324.5997,1681351380.5997,2.9157,0
506,507,221702890,2,1681351587.5996,1681351616.5997,0.905,0
507,508,221502706,2,1681351458.0996,1681351475.0997,-2.5942,0
508,509,221299281,2,1681351385.0996,1681351390.5996,-0.5178,0
509,510,221476282,2,1681351459.0996,1681351471.0996,-0.9835,0
510,511,221257127,2,1681351355.5997,1681351385.0996,-3.0366,0
511,512,221263392,2,1681351355.0997,1681351394.0997,2.6424,0
512,513,221427616,3,1681351435.5997,1681351465.5996,0.2443,0
513,514,221724192,3,1681351567.5997,1681351640.5997,1.2313,0
514,515,228096853,2,1681354459.0998,1681354486.0998,1.0894,0
515,516,228094773,2,1681354449.0998,1681354504.0998,1.2849,0
516,517,228204537,3,1681354470.5996,1681354497.0996,-2.8239,0
517,518,228397155,2,1681354551.5999,1681354552.5998,-1.0122,0
518,519,228397155,2,1681354553.5997,1681354566.0998,-0.7197,0
519,520,228118815,2,1681354440.0997,1681354514.0997,0.8934,0
520,521,228262395,2,1681354522.5996,1681354528.0998,-1.5189,0
521,522,228383847,2,1681354551.5997,1681354576.0997,2.7354,0
522,523,228228749,3,1681354486.5998,1681354491.5998,-0.6696,0
523,524,228444950,3,1681354601.0997,1681354617.5997,1.8556,0
524,525,228463321,2,1681354584.0997,1681354612.5997,-2.0751,0
525,526,248932879,3,1681363020.5997,1681363091.0996,1.8639,0
526,527,249141962,3,1681363113.5997,1681363181.5997,1.3371,0
527,528,249295969,2,1681363225.0994,1681363273.5988,0.3767,0
528,529,249167005,3,1681363115.5998,1681363137.5997,3.075,0
529,530,249355759,2,1681363212.5999,1681363226.5999,-1.8819,0
530,531,249360270,2,1681363209.0999,1681363223.5998,-2.8591,0
531,532,249166323,3,1681363115.0998,1681363166.5998,2.4528,0
532,533,249196349,2,1681363128.0997,1681363148.0998,2.3447,0
533,534,249318560,3,1681363210.0998,1681363243.0998,2.8841,0
534,535,249470474,2,1681363252.0999,1681363273.0999,2.8002,0
535,536,249266331,3,1681363166.0998,1681363199.5997,1.4322,0
536,537,249392856,2,1681363220.0999,1681363228.0999,2.4106,0
537,538,228590860,2,1681354640.0997,1681354706.0997,-1.3165,0
538,539,228449314,3,1681354605.5998,1681354614.0998,-0.7603,0
539,540,228629198,3,1681354706.5997,1681354749.0998,-0.3574,0
540,541,228780743,2,1681354720.0997,1681354747.0997,2.6568,0
541,542,228553870,3,1681354630.5997,1681354654.0996,-2.3892,0
542,543,228839233,2,1681354745.0997,1681354773.0997,-1.7816,0
543,544,228660180,2,1681354670.0997,1681354722.5997,1.3469,0
544,545,228736402,3,1681354703.0998,1681354760.0998,-0.5961,0
545,546,228738357,2,1681354697.5997,1681354745.0997,2.7299,0
546,547,231227850,2,1681355791.5998,1681355813.5996,-2.6915,0
547,548,231345233,3,1681355847.5998,1681355947.5996,-2.1166,0
548,549,231417345,2,1681355879.0997,1681355945.5997,-0.6292,0
549,550,231147853,3,1681355757.0997,1681355787.0996,2.2012,0
550,551,231182461,3,1681355785.0999,1681355839.5998,-1.9746,0
551,552,231064728,2,1681355762.5997,1681355767.5997,1.5227,0
552,553,231373040,2,1681355859.5997,1681355871.5997,2.9879,0
553,554,231238980,2,1681355796.5997,1681355845.0998,-0.6494,0
554,555,231331816,2,1681355843.0997,1681355857.5997,0.2058,0
555,556,231407685,2,1681355882.5997,1681355949.5996,2.3416,0
556,557,231184365,3,1681355771.5996,1681355783.5998,1.1896,0
557,558,207943135,3,1681346049.5996,1681346120.0996,1.1892,0
558,559,207883913,2,1681346043.0998,1681346046.5997,2.669,0
559,560,208068300,2,1681346100.0997,1681346110.5997,-1.1748,0
560,561,208165623,2,1681346127.5998,1681346144.0998,-1.0408,0
561,562,208125491,3,1681346115.5998,1681346149.5998,-0.8005,0
562,563,208091644,2,1681346099.0997,1681346107.5996,1.1204,0
563,564,208259925,2,1681346161.5001,1681346174.5001,1.5695,0
564,565,208088719,2,1681346099.5998,1681346112.5998,-0.9535,108
565,566,207704462,3,1681345968.5995,1681345984.5995,-0.6956,0
566,567,207609089,3,1681345929.5995,1681346022.0063,1.3111,0
567,568,206814471,2,1681345669.5998,1681345676.5997,-1.7956,0
568,569,235277584,3,1681357480.0996,1681357524.0997,-0.8121,0
569,570,235437667,2,1681357541.5999,1681357560.6000,-0.898,0
570,571,235408318,2,1681357529.5996,1681357550.0998,1.2928,0
571,572,235261664,3,1681357464.0997,1681357483.0997,1.2322,0
572,573,235222916,2,1681357461.0996,1681357468.0996,-0.6196,0
573,574,235356295,3,1681357503.0997,1681357521.0997,1.1672,0
574,575,235246764,3,1681357457.5998,1681357477.5998,2.1348,0
575,576,235320633,3,1681357498.5997,1681357506.5996,2.8508,0
576,577,235325319,2,1681357491.5996,1681357523.5997,-0.4303,0
577,578,235388547,2,1681357515.5996,1681357532.5997,2.2757,0
578,579,235491088,2,1681357560.0997,1681357569.0997,-0.6265,108
579,580,258490253,2,1681367217.0998,1681367287.5997,-0.3992,0
580,581,258560944,2,1681367248.5996,1681367282.5998,-0.451,0
581,582,258712326,2,1681367327.0996,1681367354.5996,2.2906,0
582,583,258562645,3,1681367253.5997,1681367284.0996,2.5012,0
583,584,258475497,3,1681367214.0997,1681367228.5997,-0.3563,0
584,585,241723214,3,1681360106.0996,1681360114.0997,-1.8661,87
585,586,241437359,2,1681360001.5997,1681360052.0997,0.6317,0
586,587,241457798,2,1681360000.5997,1681360051.5996,0.6923,0
587,588,241599408,2,1681360045.0996,1681360078.0996,2.7339,0
588,589,241553381,2,1681360030.0997,1681360047.5997,2.3422,0
589,590,241166867,2,1681359867.5996,1681360799.0998,-1.5092,0
590,591,241718610,2,1681360144.0998,1681360163.5997,0.2499,0
591,592,241520613,2,1681360013.5997,1681360049.5997,-2.12,0
592,593,241520128,2,1681360011.5998,1681360050.5996,-1.8468,0
593,594,241496363,2,1681360002.0997,1681360010.5996,2.9166,0
594,595,241573559,2,1681360045.0996,1681360049.0996,2.6579,0
595,596,241755540,2,1681360117.5997,1681360131.0996,-0.5307,0
596,597,241726486,2,1681360098.0996,1681360125.5997,-1.1938,0
597,598,225571497,2,1681353260.5998,1681353267.5997,2.6665,0
598,599,225340172,2,1681353148.0997,1681353211.5997,0.5474,0
599,600,225393204,2,1681353190.0998,1681353232.0998,1.5049,0
600,601,225295078,3,1681353157.5998,1681353169.5998,2.4577,0
601,602,225337169,2,1681353153.0997,1681353199.0996,-2.4451,0
602,603,225528589,2,1681353239.5997,1681353280.0997,-0.9317,0
603,604,225673517,2,1681353308.0997,1681353337.5997,-0.3517,0
604,605,225468279,2,1681353207.5996,1681353223.5997,2.6123,0
605,606,225547665,3,1681353245.0997,1681353270.5997,2.844,0
606,607,225294636,2,1681353130.0997,1681353156.5997,-2.1494,0
607,608,242533530,2,1681360407.5996,1681360454.0997,0.7746,0
608,609,242375727,2,1681360352.0998,1681360406.0998,-2.4151,0
609,610,242228751,2,1681360296.0996,1681360348.0997,-1.6116,0
610,611,242530111,2,1681360412.6000,1681360418.6000,-1.5971,0
611,612,242403686,2,1681360357.5997,1681360383.5997,-1.6694,108
612,613,242475631,2,1681360401.0998,1681360403.0996,0.9175,0
613,614,242421231,2,1681360364.0997,1681360392.0997,2.3279,0
614,615,242456042,2,1681360380.0998,1681360383.5998,-0.3826,0
615,616,242198393,2,1681360281.0996,1681360302.0996,-0.444,0
616,617,242290770,2,1681360315.5996,1681360344.0997,-1.6423,0
617,618,242376855,2,1681360348.0997,1681360380.5997,2.4625,0
618,619,242442868,2,1681360374.0998,1681360381.5998,-0.3608,0
619,620,242255674,2,1681360305.0998,1681360307.5000,2.6012,0
620,621,242516753,2,1681360404.5997,1681360437.5996,-0.5183,0
621,622,242091890,3,1681360244.5997,1681360294.0997,1.437,0
622,623,242522792,3,1681360403.0996,1681360413.5996,-2.0102,0
623,624,242570824,2,1681360422.0997,1681360432.5997,0.8948,0
624,625,243608364,2,1681360842.5997,1681360924.0998,1.0456,0
625,626,243936866,3,1681361036.5998,1681361097.0997,1.4977,0
626,627,243850581,2,1681360945.0997,1681361012.0997,-2.5053,0
627,628,243683029,3,1681360885.0996,1681360900.0999,1.108,0
628,629,243948774,2,1681361015.5997,1681361021.0997,1.1138,0
629,630,243840765,2,1681360941.0998,1681360961.5999,-0.6821,0
630,631,243677786,2,1681360876.0997,1681360917.0996,-1.8283,0
631,632,243896379,2,1681360964.0999,1681361026.0996,1.3552,0
632,633,243875879,2,1681360955.5997,1681360969.5997,0.9402,0
633,634,243820417,2,1681360936.5999,1681360952.0998,-1.5648,0
634,635,243580033,3,1681360829.5998,1681360897.5997,-2.0245,0
635,636,243763370,2,1681360909.0998,1681360935.0997,2.9634,0
636,637,243858161,3,1681360960.0998,1681360964.5997,-0.8866,65
637,638,262524122,2,1681368999.5998,1681369128.5997,-0.4501,0
638,639,262407429,2,1681368950.0998,1681368952.5997,1.5359,0
639,640,262454780,2,1681368969.0996,1681368981.5997,-0.1776,0
640,641,262759657,3,1681369098.0999,1681369105.5998,-0.2381,0
641,642,262686493,2,1681369073.0997,1681369170.0997,-1.9764,0
642,643,262421598,2,1681368961.5997,1681368973.5996,-3.0709,0
643,644,262410703,2,1681368955.0999,1681368988.5997,2.6308,0
644,645,262733766,2,1681369087.5997,1681369121.0997,-0.0212,0
645,646,262424840,3,1681368958.5996,1681368976.0996,-0.2269,0
646,647,246843293,3,1681362166.5997,1681362549.5000,-0.5615,0
647,648,247900493,2,1681362582.5997,1681362628.5997,-2.364,0
648,649,248020523,3,1681362665.0997,1681362692.0997,0.0889,0
649,650,247737651,2,1681362517.0996,1681362577.0996,-3.1058,0
650,651,247842871,2,1681362563.5997,1681362588.5997,2.914,0
651,652,247914034,2,1681362589.0999,1681362598.0999,1.5528,0
652,653,248004123,2,1681362636.5997,1681362687.5997,-1.483,0
653,654,247975412,3,1681362640.5121,1681362664.0997,2.1579,0
654,655,247909840,2,1681362605.0999,1681362722.5997,-2.0744,0
655,656,247672781,2,1681362519.1000,1681362549.1000,-0.7198,0
656,657,247948563,2,1681362602.5997,1681362665.5997,-0.6401,0
657,658,247840991,2,1681362575.0997,1681362603.5997,2.5637,0
658,659,247872228,2,1681362574.0999,1681362603.5999,1.4003,0
659,660,247819099,2,1681362549.0998,1681362561.0997,-2.1495,0
660,661,247968867,3,1681362615.5998,1681362639.5998,-1.6866,0
661,662,247794821,3,1681362541.5998,1681362555.0997,1.874,0
662,663,253497166,2,1681365054.0997,1681365075.0996,2.567,0
663,664,253548876,2,1681365064.5996,1681365087.5998,-0.5643,0
664,665,253433698,2,1681365026.0996,1681365110.5997,0.4568,0
665,666,253601554,3,1681365088.5998,1681365102.0997,-0.2859,0
666,667,253475068,3,1681365043.5996,1681365057.5997,-2.6841,0
667,668,253275742,2,1681364942.1000,1681364994.0998,2.1346,0
668,669,253490186,2,1681365035.5996,1681365075.0996,0.1747,0
669,670,253332477,2,1681364976.0998,1681364996.0998,2.3222,0
670,671,253385103,2,1681364989.0998,1681365013.0121,1.5528,0
671,672,253199993,2,1681364962.0998,1681364967.0998,0.8899,0
672,673,226058534,3,1681353469.5996,1681353541.0997,0.6728,0
673,674,225734010,2,1681353343.5997,1681353349.0997,-0.4403,0
674,675,225805209,2,1681353371.0997,1681353400.5997,1.4192,0
675,676,225976817,2,1681353439.5997,1681353511.5998,1.4967,0
676,677,225906087,3,1681353407.0996,1681353408.5997,0.8467,0
677,678,226022951,2,1681353460.5997,1681353492.5998,1.4814,0
678,679,225799640,2,1681353358.5998,1681353366.0996,-1.6207,0
679,680,225784095,3,1681353359.0997,1681353389.0997,-0.0325,0
680,681,225790772,2,1681353354.5997,1681353361.0997,-1.4832,0
681,682,226077255,2,1681353480.0997,1681353493.0996,-2.5535,0
682,683,225975055,3,1681353445.5000,1681353503.5996,2.5481,0
683,684,257464512,3,1681366791.5997,1681366815.0997,0.2965,0
684,685,257464512,3,1681366864.0997,1681366891.5996,0.302,0
685,686,257405866,2,1681366725.0997,1681366732.0997,1.0861,0
686,687,257409121,2,1681366722.5997,1681366774.0997,0.7763,108
687,688,257368511,3,1681366715.0997,1681366743.0996,2.6409,0
688,689,257494226,2,1681366765.5997,1681366853.0997,0.2831,0
689,690,257673338,2,1681366845.0997,1681366931.5997,-1.2199,0
690,691,262973297,2,1681369189.0998,1681369293.0998,0.4999,0
691,692,263007061,2,1681369202.5999,1681369228.5998,-2.3246,0
692,693,263089407,2,1681369236.5998,1681369260.5998,-1.9366,0
693,694,263004065,2,1681369210.0998,1681369212.0999,-2.68,0
694,695,263029688,2,1681369211.0998,1681369233.5998,-2.3142,0
695,696,263144074,2,1681369278.0997,1681369290.0997,-0.2447,0
696,697,259598433,2,1681367738.0997,1681367770.1000,0.215,0
697,698,259739520,2,1681367803.5996,1681367840.0997,1.471,0
698,699,259595342,2,1681367736.0997,1681367799.0997,1.2848,0
699,700,259732116,2,1681367816.0997,1681367898.0998,-1.3785,0
700,701,259785145,2,1681367837.0999,1681367920.0997,2.9892,0
701,702,259908395,2,1681367880.0998,1681367931.5998,-1.362,0
702,703,259776405,2,1681367874.0998,1681367901.5998,1.4068,0
703,704,259766194,3,1681367842.0998,1681367894.0998,1.9175,0
704,705,259864617,2,1681367860.5997,1681367890.5997,2.0946,0
705,706,259776347,2,1681367821.0999,1681367823.5999,3.0181,0
706,707,259696388,2,1681367784.0996,1681367864.0996,2.4185,0
707,708,259876194,3,1681367865.5997,1681367876.0998,-2.6466,0
708,709,264616467,2,1681369869.0999,1681369908.0999,1.6629,0
709,710,264501611,2,1681369850.5997,1681369860.5997,-1.6964,0
710,711,264670095,3,1681369894.0996,1681369899.0996,-2.2589,0
711,712,264728132,2,1681369919.0998,1681369927.0997,-2.1767,0
712,713,226520989,3,1681353749.5998,1681353805.5997,0.9935,0
713,714,226532087,2,1681353689.0996,1681353722.0996,-1.7534,0
714,715,226589652,3,1681353758.0996,1681353774.0996,-2.476,0
715,716,226819852,3,1681353827.0998,1681353892.0998,-2.08,0
716,717,226582167,3,1681353716.5997,1681353738.5997,-0.696,0
717,718,226723936,2,1681353792.5996,1681353796.5997,-2.3764,0
718,719,226827817,3,1681353846.0997,1681353945.5996,-0.2598,0
719,720,226612598,2,1681353740.6000,1681353786.5999,2.108,0
720,721,226835024,2,1681353833.0998,1681353869.0998,-0.6178,0
721,722,226818542,3,1681353845.0999,1681353896.5998,1.7756,0
722,723,226634487,3,1681353752.0997,1681353756.5996,3.1107,0
723,724,226511712,2,1681353682.0996,1681353766.5997,-0.4511,0
724,725,226369623,2,1681353665.5997,1681353699.5997,1.0835,0
725,726,226513513,2,1681353711.5997,1681353717.0996,2.0021,0
726,727,226433085,2,1681353644.0996,1681353712.5998,1.5936,0
727,728,267703604,3,1681371182.5997,1681371233.5997,2.7748,0
728,729,267868044,3,1681371241.0997,1681371290.5996,-0.5854,0
729,730,267487443,2,1681371086.0997,1681371120.5999,-2.586,0
730,731,267487443,2,1681371161.0997,1681371225.5996,1.3956,0
731,732,267591181,3,1681371127.5997,1681371144.0998,1.2867,0
732,733,267978758,2,1681371271.0996,1681371294.5996,-0.7926,0
733,734,265341072,2,1681370201.0997,1681370219.5998,-2.9734,0
734,735,265316094,3,1681370175.0997,1681370182.0997,-0.3839,0
735,736,265492586,2,1681370241.0996,1681370265.5999,-1.4971,0
736,737,265386026,3,1681370215.0999,1681370236.5997,0.3495,0
737,738,265303615,3,1681370164.5997,1681370216.0998,-2.7002,0
738,739,264894017,2,1681370067.0997,1681370107.0995,-1.7266,0
739,740,265189847,2,1681370119.5997,1681370154.0997,-2.1161,0
740,741,265291654,2,1681370162.5997,1681370172.5997,2.6285,0
741,742,265078670,3,1681370105.0997,1681370111.5997,0.8697,0
742,743,265518992,2,1681370253.0996,1681370273.5996,0.9313,0
743,744,227369373,2,1681354129.0998,1681354223.0997,-1.8443,0
744,745,227607577,3,1681354239.5997,1681354287.5996,-1.3506,0
745,746,227461412,2,1681354123.5998,1681354147.0998,2.3819,0
746,747,227590949,2,1681354191.5999,1681354200.5997,-1.7581,0
747,748,227458264,2,1681354139.5997,1681354143.0998,-0.5341,0
748,749,227610907,2,1681354227.0997,1681354231.0996,1.2889,0
749,750,227355030,2,1681354071.0997,1681354091.0997,1.174,110
750,751,227323706,3,1681354071.0996,1681354095.0997,-1.7332,0
751,752,239448558,2,1681359142.0999,1681359179.0999,-2.1889,0
752,753,239390443,2,1681359116.5997,1681359136.5996,-0.9491,0
753,754,239541630,3,1681359198.0999,1681359213.0999,-0.8737,0
754,755,239715869,2,1681359262.5997,1681359276.5997,2.5077,0
755,756,239625009,3,1681359219.5996,1681359225.5997,-2.1027,0
756,757,239636231,3,1681359224.5998,1681359241.0999,2.3805,0
757,758,239734631,3,1681359278.5997,1681359324.5996,-1.4749,0
758,759,196872318,2,1681341612.0997,1681341622.5996,2.8773,0
759,760,196872318,2,1681341642.0996,1681341658.5996,2.7008,0
760,761,196872318,2,1681341679.5996,1681341710.0996,2.7229,0
761,762,197292866,2,1681341773.0996,1681341814.5996,-2.0419,0
762,763,197134165,2,1681341718.5999,1681341757.0997,-0.2231,0
763,764,197113626,2,1681341709.5997,1681341713.0996,1.1565,0
764,765,196876692,2,1681341618.5996,1681341658.0996,-2.2232,0
765,766,197292428,2,1681341775.5996,1681341840.0997,-1.4098,0
766,767,197312114,3,1681341785.0996,1681341805.5996,3.1272,0
767,768,196789235,2,1681341582.0996,1681341673.5996,1.4243,0
768,769,197083680,2,1681341712.5997,1681341739.5997,-1.8667,0
769,770,240525138,2,1681359615.0997,1681359682.5997,-1.4761,0
770,771,240650970,2,1681359660.5998,1681359677.0997,1.073,0
771,772,240610624,3,1681359648.0998,1681359675.0998,0.8802,0
772,773,240664511,3,1681359734.5996,1681359747.0996,0.1886,0
773,774,240409813,2,1681359602.0998,1681359609.0997,2.9135,0
774,775,240401348,2,1681359563.5996,1681359583.0997,2.848,0
775,776,240594385,2,1681359638.5992,1681359656.0998,-0.3352,0
776,777,240696373,2,1681359675.0998,1681359756.0998,-0.6788,0
777,778,240437652,2,1681359584.0998,1681359595.5998,2.5871,0
778,779,240387090,3,1681359555.0996,1681359587.0996,-2.8474,0
779,780,240537983,2,1681359613.0999,1681359623.0999,-0.6244,0
780,781,240451436,2,1681359580.5999,1681359623.5999,-2.0969,0
781,782,240520686,2,1681359606.6000,1681359617.1000,-0.4989,0
782,783,201480257,2,1681343439.0999,1681343449.5998,-2.9768,0
783,784,201330668,2,1681343386.0999,1681343480.0997,-0.6382,0
784,785,201647758,2,1681343521.0998,1681343546.0994,-2.2065,0
785,786,201389842,3,1681343399.5998,1681343448.0997,0.9097,0
786,787,200954166,2,1681343202.0997,1681343262.0997,-0.459,0
787,788,200954166,2,1681343284.0997,1681343304.0997,-0.459,0
788,789,201599191,3,1681343529.5997,1681343570.0998,1.1486,0
789,790,201421652,2,1681343424.0997,1681343438.5997,0.5636,0
790,791,201415803,2,1681343408.5997,1681343416.5999,2.4908,0
791,792,241387084,3,1681359958.5997,1681359996.0997,1.4266,0
792,793,241217295,3,1681359899.0996,1681359977.5998,1.0602,0
793,794,241135984,2,1681359858.0997,1681359909.5997,2.1547,0
794,795,241152317,2,1681359905.0996,1681359942.5996,2.6624,0
795,796,241301989,2,1681359925.0995,1681359939.5997,0.1306,0
796,797,241305125,2,1681359927.0998,1681359947.5997,-0.3959,0
797,798,241228745,2,1681359893.5996,1681359899.5996,-0.9403,0
798,799,241289237,3,1681359934.0997,1681359957.5996,0.1796,0
799,800,241070024,2,1681359828.5997,1681359878.5997,0.5683,0
800,801,241069020,2,1681359829.0998,1681359889.0999,2.1227,0
801,802,241301825,2,1681359925.0998,1681359946.5997,-0.4647,0
802,803,241105284,2,1681359850.0998,1681359857.0998,-0.7766,0
803,804,241095526,2,1681359846.5996,1681359853.5996,-0.7757,0
804,805,243481373,3,1681360796.5997,1681360808.5996,2.3319,0
805,806,243541549,2,1681360818.0998,1681360846.5997,1.404,0
806,807,243450947,2,1681360813.0998,1681360840.5998,-2.5411,0
807,808,243178564,2,1681360740.0998,1681360745.5998,1.9381,0
808,809,243448613,2,1681360798.0996,1681360809.5997,-1.8817,0
809,810,243346110,2,1681360732.0996,1681360746.0996,-0.5578,0
810,811,243296460,2,1681360716.5996,1681360729.0997,-0.4792,0
811,812,243595811,2,1681360856.0997,1681360881.5997,2.2579,0
812,813,243482679,2,1681360790.0997,1681360804.5997,-2.0282,0
813,814,205310288,2,1681345093.0995,1681345097.5995,-1.1015,0
814,815,205224709,3,1681345058.0995,1681345063.5995,1.7596,0
815,816,205439757,2,1681345147.5999,1681345172.5998,2.7799,0
816,817,205278649,3,1681345081.5997,1681345101.5997,-0.6373,0
817,818,205146496,2,1681345023.0998,1681345085.0997,-0.6804,0
818,819,205456037,3,1681345143.5996,1681345178.0997,1.53,0
819,820,205507789,3,1681345184.0998,1681345203.0998,2.2424,0
820,821,205250560,2,1681345076.5996,1681345120.5997,-1.9616,0
821,822,205320863,2,1681345099.0998,1681345142.5996,2.5995,0
822,823,205320863,2,1681345150.0996,1681345184.0998,-2.3151,0
823,824,205486317,2,1681345162.5999,1681345207.0998,1.4604,0
824,825,205311062,2,1681345092.0996,1681345122.0997,2.6696,0
825,826,208887815,2,1681346438.0998,1681346468.5998,-1.5693,0
826,827,209007107,3,1681346420.6000,1681346472.5999,1.687,0
827,828,209216045,2,1681346492.5999,1681346534.0999,-0.5004,0
828,829,209162874,2,1681346474.5998,1681346492.0998,2.78,0
829,830,209198055,2,1681346490.5998,1681346589.5996,-1.7043,0
830,831,209288912,2,1681346519.5997,1681346529.0997,0.3009,0
831,832,209379883,2,1681346574.5997,1681346578.5997,-1.6148,0
832,833,209237053,2,1681346500.0999,1681346503.5999,-2.424,0
833,834,209225919,2,1681346501.0997,1681346582.0999,-1.6199,0
834,835,209401624,2,1681346563.0998,1681346588.5998,2.9573,0
835,836,209214212,3,1681346505.5997,1681346534.0997,0.5158,0
