,0,1,2,3,4,5,6,7
2285,10969,211898799,1,1681347492.0998,1681347494.0998,0.596584,5.74517,41
2286,10970,211940783,1,1681347452.5997,1681347456.5996,3.69934,14.6948,19
2287,10971,211898427,1,1681347534.5997,1681347536.5997,10.5482,3.66989,27
2288,10972,211950424,1,1681347472.0998,1681347473.5997,10.8697,6.62516,0
2289,10973,211961699,1,1681347820.0999,1681347822.0999,0.357824,5.88003,40
2290,10974,211961699,1,1681347829.0999,1681347830.5999,12.4931,8.08467,40
2291,10975,211964887,1,1681347460.5997,1681347462.0997,9.85754,4.15693,41
2292,10976,211970831,1,1681347531.5999,1681347534.0999,0.315096,11.911,41
2293,10977,211975685,1,1681347464.5996,1681347526.0997,13.7138,0.0900226,24
2294,10978,211925996,1,1681347623.0998,1681347626.0997,0.231813,8.20161,28
2295,10979,211925996,1,1681347730.0999,1681347732.0999,0.671512,5.65701,28
2296,10980,211931770,1,1681347468.5996,1681347472.5997,12.6879,1.77842,28
2297,10981,211981646,1,1681347489.5998,1681347491.5997,0.280691,5.27579,41
2298,10982,211987708,1,1681347514.0997,1681347516.5997,4.67493,8.75127,34
2299,10983,211699943,1,1681347494.5997,1681347496.5997,0.4682,5.87658,37
2300,10984,211995149,1,1681347471.5997,1681347474.5997,13.619,5.38993,34
2301,10985,211941386,1,1681347499.0996,1681347502.0997,0.272003,8.37115,28
2302,10986,211953225,1,1681347501.5996,1681347503.5997,0.607442,5.78395,28
2303,10987,211967370,1,1681347499.0996,1681347501.0996,0.526969,5.69153,28
2304,10988,211923500,4,1681347485.5999,1681347488.0999,0.366282,4.08111,0
2305,10989,211923500,4,1681347487.5999,1681347491.5999,9.81863,1.21456,0
2306,10990,212036639,1,1681347486.5997,1681347489.0997,19.3101,12.6533,34
2307,10991,212038337,1,1681347487.5997,1681347489.5998,0.579345,5.95902,41
2308,10992,212026888,1,1681347491.0997,1681347535.5997,9.68551,0.474583,27
2309,10993,212026888,1,1681347562.0997,1681347566.0997,0.164373,10.6685,27
2310,10994,212026888,1,1681347569.5997,1681347571.0997,8.38529,4.15111,27
2311,10995,212048387,1,1681347547.5996,1681347550.5993,0.277455,8.50959,41
2312,10996,210513346,1,1681347698.5997,1681347700.5998,5.87131,2.51604,12
2313,10997,212060408,1,1681347550.5999,1681347552.5996,0.280442,5.17956,41
2314,10998,212060408,1,1681347584.5999,1681347587.0999,3.58449,4.94888,41
2315,10999,212060408,1,1681347586.5997,1681347589.5999,9.60563,1.88648,41
2316,11000,212059828,1,1681347552.5996,1681347555.0997,0.197287,6.56877,41
2317,11001,212059828,1,1681347602.0996,1681347605.0999,10.0573,2.14906,41
2318,11002,212059828,1,1681347824.5999,1681347826.5999,0.427973,5.74075,41
2319,11003,212059828,1,1681348043.5998,1681348046.5998,0.155827,8.10157,41
2320,11004,212037497,1,1681347527.0997,1681347529.5998,0.544926,7.30424,27
2321,11005,212042579,1,1681347496.5997,1681347501.0998,15.974,4.20719,27
2322,11006,212042579,1,1681347572.0996,1681347573.5996,15.1303,10.5634,27
2323,11007,211912631,1,1681347583.5999,1681347585.0999,11.1829,5.71229,41
2324,11008,212069055,1,1681347497.5997,1681347499.0997,1.66477,6.06243,41
2325,11009,212072239,1,1681347524.5996,1681347528.0997,0.138276,9.40847,27
2326,11010,212072239,1,1681347568.5996,1681347571.0996,18.6269,7.27841,27
2327,11011,212015126,1,1681347600.0996,1681347602.5999,1.99637,7.06078,28
2328,11012,212083339,1,1681347502.5997,1681347504.5997,11.7898,6.37402,34
2329,11013,212086525,1,1681347503.5997,1681347510.0997,28.0787,10.4016,41
2330,11014,212054268,1,1681347526.0997,1681347529.0998,0.238724,1.28342,27
2331,11015,212054268,1,1681347529.0998,1681347532.0997,1.28342,9.20079,27
2332,11016,212089899,1,1681347505.0997,1681347507.0997,14.1298,8.68931,34
2333,11017,212091040,1,1681347580.0000,1681347582.0997,8.32597,2.5333,41
2334,11018,212097077,1,1681347507.5997,1681347509.5997,14.9581,9.5736,34
2335,11019,211958420,1,1681347516.5997,1681347520.0998,6.58382,15.7568,22
2336,11020,212096890,1,1681347683.0998,1681347684.5998,11.0035,5.95634,41
2337,11021,212112834,1,1681347513.0997,1681347515.0997,12.0125,6.67827,34
2338,11022,212118428,1,1681347514.5998,1681347516.0997,16.1672,7.90372,41
2339,11023,212120842,1,1681347515.5997,1681347518.5996,15.2186,7.53133,34
2340,11024,212126347,1,1681347678.0998,1681347679.5999,10.0445,5.58633,41
2341,11025,212132788,1,1681347618.0999,1681347621.0998,0.193694,8.01219,0
2342,11026,212033674,1,1681347528.0997,1681347531.5999,8.60547,0.539196,41
2343,11027,212033674,1,1681347616.5999,1681347618.5999,8.49304,3.90509,41
2344,11028,212156052,1,1681347526.5997,1681347530.0998,13.3349,2.17268,41
2345,11029,212164158,1,1681347618.0999,1681347620.0997,0.308044,5.53819,41
2346,11030,212173365,1,1681347532.5996,1681347534.0999,7.88984,3.52446,41
2347,11031,212180927,1,1681347535.0997,1681347536.5999,7.48262,3.04901,41
2348,11032,212181836,1,1681347535.0997,1681347537.0997,7.28952,2.13698,41
2349,11033,211974975,1,1681347536.5997,1681347539.5000,2.27034,10.1214,25
2350,11034,212186830,1,1681347633.0998,1681347635.5999,4.31004,10.7631,41
2351,11035,212054442,6,1681347700.0998,1681347702.0998,0.772734,5.60776,28
2352,11036,212206902,1,1681347545.0998,1681347547.5986,16.1334,9.3252,27
2353,11037,212183818,4,1681347547.5986,1681347550.0998,6.39721,13.2787,26
2354,11038,212224035,1,1681347803.5999,1681347806.0998,0.303159,7.06766,0
2355,11039,212224035,1,1681347845.5998,1681347847.5999,0.232911,5.70397,0
2356,11040,212232562,1,1681347742.0996,1681347744.0996,1.13326,6.4118,22
2357,11041,212243748,1,1681347556.5997,1681347561.0998,0.546132,12.3551,19
2358,11042,212248414,1,1681347724.0997,1681347725.5998,11.0696,5.95801,27
2359,11043,212053390,1,1681347613.6000,1681347616.0998,0.224783,6.76257,28
2360,11044,212275807,1,1681347568.6000,1681347570.6000,6.82238,1.7282,40
2361,11045,212285472,1,1681347572.0996,1681347574.5997,12.1138,5.6028,34
2362,11046,212297241,1,1681347576.5997,1681347578.5997,19.7383,15.0067,36
2363,11047,212310269,1,1681347604.5998,1681347606.5998,0.0571916,4.7223,36
2364,11048,212325773,1,1681347587.5999,1681347590.0997,8.21733,1.45628,24
2365,11049,212349612,1,1681347595.5999,1681347598.0998,11.7191,5.05172,34
2366,11050,212295335,1,1681347787.5999,1681347789.5999,0.30185,5.57173,28
2367,11051,212368939,1,1681347603.5998,1681347619.5998,10.0874,0.319857,34
2368,11052,212306475,1,1681347632.0996,1681347634.5997,0.216836,6.85994,22
2369,11053,212306475,1,1681347666.5998,1681347668.5998,4.76348,9.78596,22
2370,11054,212391006,1,1681347612.5998,1681347616.5998,16.5302,6.37262,34
2371,11055,212391006,1,1681347679.5999,1681347681.5998,0.267983,5.19615,34
2372,11056,212338167,1,1681347746.5997,1681347750.0997,2.15122,4.47101,28
2373,11057,212338167,1,1681347749.5997,1681347798.0997,12.0909,1.65025,28
2374,11058,212220682,1,1681347685.5998,1681347687.0998,14.5642,8.2964,37
2375,11059,212397555,1,1681347640.5998,1681347643.0998,0.45123,7.09456,27
2376,11060,212399893,1,1681347621.0999,1681347624.0996,12.1497,3.98654,27
2377,11061,212396255,1,1681347660.5999,1681347663.0999,16.0633,9.24693,48
2378,11062,212407591,1,1681347621.0998,1681347624.0998,1.53959,9.17581,41
2379,11063,212245045,1,1681347623.5999,1681347652.0999,8.48753,0.149786,41
2380,11064,212411410,1,1681347620.5997,1681347624.5998,0.127377,10.4447,41
2381,11065,212413995,1,1681347621.5998,1681347623.5998,12.4355,7.35247,34
2382,11066,212417871,1,1681347700.0998,1681347701.5998,10.6907,5.66103,41
2383,11067,212399112,1,1681347642.5998,1681347645.5998,0.466121,0.839917,27
2384,11068,212399112,1,1681347645.0998,1681347647.0998,9.79215,6.53712,27
2385,11069,212428539,1,1681347653.0999,1681347655.5999,0.75095,1.45739,41
2386,11070,212433046,1,1681347635.5997,1681347639.0998,10.5196,1.33696,0
2387,11071,212393577,1,1681347758.5997,1681347761.0997,0.0224569,6.65978,28
2388,11072,212401865,1,1681347796.0999,1681347798.0998,0.82122,5.99422,28
2389,11073,212420026,1,1681347647.0998,1681347649.5998,0.104439,6.80685,27
2390,11074,212057067,1,1681347638.5997,1681347640.5999,13.4939,6.1593,41
2391,11075,212460978,1,1681347639.0999,1681347641.5999,15.1889,8.65729,41
2392,11076,212474979,1,1681347648.5999,1681347652.0999,9.11499,0.735638,41
2393,11077,212477426,1,1681347645.5999,1681347647.5999,8.16329,3.20553,41
2394,11078,212477426,1,1681347648.5998,1681347650.5999,6.55813,1.35457,41
2395,11079,212405958,1,1681347739.0997,1681347741.0997,0.436502,5.66242,22
2396,11080,212497160,1,1681347663.0999,1681347665.6000,0.340451,6.72538,41
2397,11081,212536068,1,1681347667.5994,1681347669.5999,12.6781,7.52691,41
2398,11082,212435882,1,1681348342.5996,1681348344.5998,11.3222,4.65619,47
2399,11083,212549597,1,1681347709.5997,1681347711.0998,8.48946,4.27396,43
2400,11084,212228285,1,1681347802.5997,1681347805.5997,0.447895,8.62022,28
2401,11085,212558095,1,1681347676.5999,1681347678.0999,10.194,3.32698,41
2402,11086,212574127,1,1681347841.5998,1681347843.5999,0.747671,5.83711,41
2403,11087,212574942,1,1681347682.0999,1681347684.5999,10.4685,4.00658,41
2404,11088,212583784,1,1681347803.5999,1681347806.0997,0.298343,6.9156,40
2405,11089,212589885,1,1681347688.0998,1681347693.5998,17.8911,3.46531,24
2406,11090,212589885,1,1681347851.5000,1681347853.0000,0.0412477,3.75945,24
2407,11091,212589885,1,1681347917.0996,1681347919.0996,0.163196,5.70725,24
2408,11092,212589885,1,1681347950.0998,1681347952.5999,0.327009,6.95512,24
2409,11093,212630905,1,1681347785.5998,1681347787.0998,10.0959,5.83655,24
2410,11094,212611098,1,1681347705.0998,1681347706.5997,6.32969,1.60247,46
2411,11095,212638088,1,1681347944.0998,1681347946.5998,0.106877,6.67441,35
2412,11096,212653301,1,1681347714.0999,1681347717.5999,9.14178,0.399175,41
2413,11097,212677668,1,1681347722.0998,1681347724.0998,14.7722,10.1026,36
2414,11098,212688352,1,1681347726.5998,1681347729.5998,11.3157,3.33626,34
2415,11099,212650001,1,1681347740.0999,1681347744.0999,5.19346,15.5915,41
2416,11100,212696454,4,1681347790.0995,1681347792.0997,0.560195,5.71003,41
2417,11101,212645811,1,1681347911.0998,1681347912.5998,9.92485,5.57186,28
2418,11102,212702253,1,1681347756.0999,1681347759.0999,9.36265,1.80148,40
2419,11103,212702253,1,1681349632.5999,1681349634.5999,0.37619,5.44771,40
2420,11104,212707643,1,1681347845.5999,1681347847.0998,8.80397,3.97252,41
2421,11105,212696213,1,1681347836.0999,1681347837.5999,9.61443,5.01641,41
2422,11106,212710288,1,1681347736.0998,1681347738.0999,0.00521728,5.06,38
2423,11107,212716362,1,1681347739.0999,1681347741.0999,13.7797,7.85066,41
2424,11108,212729894,1,1681347856.1000,1681347859.0999,0.135162,8.43679,40
2425,11109,212692510,1,1681348064.0996,1681348066.5997,0.364413,6.8451,28
2426,11110,212697783,1,1681347896.0997,1681347898.0998,0.0434625,5.59957,28
2427,11111,212733267,1,1681347805.0997,1681347807.0999,0.569766,5.4276,43
2428,11112,212695585,1,1681347757.0997,1681347759.5999,4.4118,10.9197,41
2429,11113,212695585,1,1681347851.5000,1681347853.0000,7.92144,3.55634,41
2430,11114,212592163,1,1681347853.0995,1681347856.0002,0.143159,7.55368,47
2431,11115,212733301,1,1681347802.5999,1681347804.5999,0.0841793,5.37021,27
2432,11116,212749662,1,1681347914.0997,1681347916.0997,0.860049,6.19218,41
2433,11117,212761851,1,1681347759.0999,1681347763.0999,4.39907,14.688,43
2434,11118,212724281,1,1681347895.0997,1681347897.0998,0.200097,5.49276,28
2435,11119,212779968,1,1681347765.0997,1681347767.5998,10.0963,3.57498,34
2436,11120,212781553,1,1681347765.5999,1681347767.5999,8.67813,2.62644,41
2437,11121,212794569,1,1681347848.5999,1681347850.5999,0.312041,5.33657,41
2438,11122,212794569,1,1681347953.5999,1681347955.0999,8.92042,4.66747,41
2439,11123,212710239,1,1681347947.5997,1681347949.5997,0.136088,5.35646,22
2440,11124,212845991,1,1681347856.0997,1681347857.5997,8.76482,4.07433,34
2441,11125,212683967,1,1681347911.5997,1681347914.5997,1.05538,9.24449,28
2442,11126,212683967,1,1681348043.0998,1681348047.0998,0.457394,11.3488,28
2443,11127,212888046,1,1681347808.5995,1681347811.0995,0.772532,6.36574,28
2444,11128,212891003,1,1681347809.5997,1681347812.0997,12.0292,18.6013,0
2445,11129,212891003,1,1681347859.5998,1681347861.5998,14.5761,7.15246,0
2446,11130,212882827,1,1681347854.5994,1681347856.5999,0.273439,5.09118,41
2447,11131,212916833,1,1681347820.0999,1681347822.0999,10.1086,5.7166,0
2448,11132,212923342,1,1681347867.5121,1681347869.0997,14.8496,8.28842,37
2449,11133,212940286,1,1681347904.6000,1681347906.5998,0.588035,6.1264,24
2450,11134,212940286,1,1681347984.5996,1681347986.0999,11.9696,7.43777,24
2451,11135,212938402,1,1681347853.5994,1681347855.5998,0.430229,5.46534,41
2452,11136,212954007,1,1681347836.0999,1681347839.5999,15.7594,7.04488,34
2453,11137,212962065,1,1681347877.0998,1681347879.0998,0.223399,5.10683,24
2454,11138,212968702,1,1681347850.5999,1681347852.5999,0.344965,5.60122,41
2455,11139,212967533,1,1681347855.5998,1681347858.5995,0.168733,7.50169,41
2456,11140,212984785,1,1681347848.5999,1681347852.0999,9.94337,12.8304,41
2457,11141,212984785,1,1681347852.0999,1681347854.0999,12.8304,1.35523,41
2458,11142,212998506,1,1681347884.5996,1681347887.0997,0.167003,6.56258,41
2459,11143,212952963,1,1681347924.0996,1681347926.0998,0.456249,5.68555,28
2460,11144,212991480,1,1681347862.0996,1681347866.0996,22.0447,10.281,26
2461,11145,212977432,1,1681348554.0997,1681348557.5997,10.4609,0.977386,28
2462,11146,213031012,1,1681347867.6000,1681347870.1000,13.3077,7.26181,40
2463,11147,213032023,1,1681347870.0997,1681347873.0997,4.45617,11.7701,43
2464,11148,213006221,1,1681347966.5996,1681347968.5997,0.943092,6.02467,28
2465,11149,213027668,1,1681348029.0996,1681348032.0999,0.228574,8.53063,27
2466,11150,213043948,1,1681347944.5998,1681347946.5998,0.430439,5.9263,27
2467,11151,213077464,1,1681347884.5996,1681347886.5997,7.3916,2.33188,41
2468,11152,213073475,1,1681347946.0996,1681347948.0997,0.47679,5.77329,27
2469,11153,213023547,1,1681347997.5997,1681347999.5997,0.313545,5.55511,28
2470,11154,213012343,1,1681348978.0996,1681348980.0996,5.20842,2.05476,28
2471,11155,212916034,1,1681347925.0996,1681347973.5996,10.3762,0.0651853,22
2472,11156,213093521,1,1681347960.5000,1681347961.5998,0.100113,3.03898,41
2473,11157,213097981,1,1681347891.5997,1681347893.0997,6.80076,2.4134,41
2474,11158,213083405,1,1681347967.1000,1681347969.1000,1.65493,5.18395,41
2475,11159,213109813,1,1681347897.5997,1681347901.5997,2.94791,13.7211,20
2476,11160,213113540,1,1681347897.5998,1681347899.5998,9.1093,3.83108,34
2477,11161,213060982,1,1681348027.5997,1681348029.5996,0.196028,5.27317,28
2478,11162,213060982,1,1681348047.5999,1681348049.0999,10.978,6.79662,28
2479,11163,213123889,1,1681347972.0997,1681347977.0996,0.0536252,13.0485,36
2480,11164,213070209,1,1681347950.0997,1681347954.0999,0.124121,11.0833,28
2481,11165,213049663,1,1681347929.0997,1681347931.5997,8.35376,1.90691,22
2482,11166,212396754,1,1681348091.0996,1681348093.0000,0.300066,5.31067,48
2483,11167,212965235,1,1681347952.0997,1681347954.5999,0.465322,7.3364,28
2484,11168,213201734,1,1681347932.0997,1681347934.0997,13.0442,7.48651,34
2485,11169,213099829,6,1681348137.0995,1681348140.0996,0.263552,8.00724,28
2486,11170,213218856,1,1681348030.0996,1681348032.0999,0.79709,6.0791,34
2487,11171,213218856,1,1681348055.5996,1681348057.0998,8.57036,4.26109,34
2488,11172,213233717,1,1681348126.1000,1681348127.5998,10.9065,5.30176,34
2489,11173,213237912,1,1681347946.5998,1681347949.0998,10.9259,3.98204,34
2490,11174,213240197,1,1681347947.5997,1681347949.5998,10.0452,4.56393,34
2491,11175,212942262,1,1681348091.0996,1681348095.5000,0.0340578,12.2335,28
2492,11176,213259644,1,1681347958.1000,1681347960.6000,11.1518,4.24177,41
2493,11177,213270469,1,1681347960.1000,1681347961.5000,1.40791,4.65353,41
2494,11178,213187810,1,1681348028.5996,1681348030.5996,0.484719,5.46905,28
2495,11179,213295165,1,1681348089.0999,1681348091.0999,0.20554,5.48384,41
2496,11180,213298318,1,1681347979.6000,1681347981.0996,11.7898,5.62601,41
2497,11181,213208093,1,1681348171.5996,1681348174.0996,1.52971,8.16475,28
2498,11182,213312022,1,1681347980.0997,1681347981.6000,16.9574,12.1408,41
2499,11183,213321585,1,1681347984.6000,1681347987.0996,15.8173,4.66139,41
2500,11184,213330048,1,1681347988.6000,1681347990.5996,15.1696,6.9254,41
2501,11185,213203104,1,1681347995.5996,1681347999.5997,16.4547,5.49334,41
2502,11186,213342509,4,1681347988.6000,1681347991.5999,9.42002,1.62584,41
2503,11187,213337255,1,1681348070.5999,1681348073.0999,0.27444,7.15403,41
2504,11188,213337255,1,1681348111.0997,1681348114.0997,0.233116,7.89139,41
2505,11189,213345360,1,1681347990.1000,1681347992.0999,7.71337,2.26332,41
2506,11190,213348202,1,1681347991.0999,1681347994.6000,11.2683,4.06278,41
2507,11191,213348786,1,1681348020.0999,1681348083.5999,8.66532,0.436409,0
2508,11192,213350298,1,1681347994.6000,1681347997.1000,12.961,6.17841,41
2509,11193,213350298,1,1681348366.5996,1681348370.0997,0.369769,9.90287,41
2510,11194,213350298,1,1681348403.5996,1681348405.5997,0.537355,5.51294,41
2511,11195,213350298,1,1681348453.5997,1681348456.0997,0.0498732,6.8816,41
2512,11196,213313302,1,1681347994.5997,1681348043.5998,16.3039,0.639522,28
2513,11197,213357961,1,1681347995.0997,1681347997.5997,18.324,11.6187,34
2514,11198,213357961,1,1681348003.0997,1681348005.0997,12.8055,6.34152,34
2515,11199,213357481,1,1681347995.0997,1681347998.5997,13.2172,4.25243,34
2516,11200,213361768,1,1681347997.6000,1681348000.0999,8.52356,5.84215,41
2517,11201,213375745,1,1681348077.0999,1681348079.0999,11.9451,3.83721,41
2518,11202,213217776,1,1681348019.5997,1681348021.5999,0.135347,5.54533,12
2519,11203,213402259,1,1681348014.5997,1681348017.0997,12.6123,6.03688,0
2520,11204,213402024,1,1681348043.5998,1681348045.5998,0.240109,5.34704,27
2521,11205,213403703,1,1681348045.5998,1681348047.5996,0.150306,5.07556,27
2522,11206,213441736,1,1681348087.0999,1681348089.0999,10.687,6.22022,27
2523,11207,213448149,1,1681348130.0999,1681348132.0997,0.347395,5.42484,27
2524,11208,213462221,1,1681348952.0998,1681348953.5995,6.73573,0.641283,0
2525,11209,213472725,1,1681348041.5996,1681348044.5998,15.8777,8.07547,34
2526,11210,213474777,1,1681348042.5999,1681348045.0999,9.96163,3.86605,41
2527,11211,213490049,1,1681348123.5999,1681348213.0999,11.3108,0.905984,0
2528,11212,213490049,1,1681348237.5997,1681348239.5996,14.2954,6.28302,0
2529,11213,213498602,1,1681348212.5996,1681348214.5996,0.229735,5.68319,27
2530,11214,213509114,1,1681348113.5999,1681348115.5999,0.642191,5.5107,24
2531,11215,213509114,1,1681348214.0996,1681348216.0996,0.566276,6.10177,24
2532,11216,213509114,1,1681348223.5997,1681348225.0996,11.4422,7.20531,24
2533,11217,213509219,1,1681348085.0999,1681348087.0999,0.876482,5.97913,40
2534,11218,213311326,1,1681348062.5998,1681348087.5999,8.8983,0.0533891,41
2535,11219,213515339,1,1681348211.5996,1681348213.5996,0.156239,5.60565,27
2536,11220,213515339,1,1681348221.0997,1681348222.5997,15.499,9.51209,27
2537,11221,213523509,1,1681348132.0997,1681348135.5996,0.233488,9.91644,34
2538,11222,213523509,1,1681348235.5997,1681348237.5997,0.575701,5.85101,34
2539,11223,213523122,4,1681348068.0999,1681348069.5997,8.77674,3.96203,0
2540,11224,213532462,1,1681348213.0999,1681348215.0996,0.548059,5.55863,34
2541,11225,213527389,1,1681348143.5998,1681348145.5996,0.230809,5.39542,27
2542,11226,213527389,1,1681348230.5996,1681348232.5996,0.554479,5.66218,27
2543,11227,213527389,1,1681348263.0996,1681348264.5996,9.2621,4.3433,27
2544,11228,213554611,1,1681348175.0997,1681348177.0997,0.0530644,5.42037,41
2545,11229,213559308,1,1681348298.5997,1681348300.5997,0.114556,5.41765,34
2546,11230,213559308,1,1681348309.0997,1681348310.5997,14.4595,10.2319,34
2547,11231,213565677,1,1681348130.0996,1681348132.5996,8.15615,1.79367,41
2548,11232,213562765,1,1681348086.5998,1681348144.5996,18.903,0.634891,27
2549,11233,213587912,1,1681348089.0999,1681348091.5997,5.40636,14.4173,42
2550,11234,213600538,1,1681348094.0999,1681348095.5999,17.355,13.1454,41
2551,11235,213599235,1,1681348108.0999,1681348110.0999,1.26481,6.05445,41
2552,11236,213516965,1,1681348196.5997,1681348198.5996,0.0601611,5.01207,22
2553,11237,213580639,1,1681348109.5996,1681348111.5997,11.5679,6.03984,22
2554,11238,213582965,1,1681348262.5996,1681348264.5996,0.0766295,5.25963,22
2555,11239,213582965,1,1681348330.5998,1681348332.5998,0.859214,6.34729,22
2556,11240,213635174,1,1681348112.5997,1681348114.0997,12.4331,7.14773,41
2557,11241,213647225,1,1681348113.5999,1681348116.0999,12.4783,5.79577,41
2558,11242,213648959,1,1681348114.5999,1681348116.0999,4.4954,0.124254,41
2559,11243,213650440,1,1681348184.0997,1681348186.0997,0.145146,5.21542,41
2560,11244,213646253,1,1681348123.5996,1681348176.0997,11.4467,0.308871,27
2561,11245,213646253,1,1681348176.0997,1681348179.0997,0.308871,7.83208,27
2562,11246,213646253,1,1681348185.5993,1681348187.0997,9.57485,4.92389,27
2563,11247,213666550,1,1681348121.5997,1681348123.5997,10.3749,5.16235,34
2564,11248,213671129,1,1681348124.5999,1681348128.5999,11.8592,1.10762,41
2565,11249,213697757,1,1681348190.5996,1681348192.5998,10.7552,5.99533,27
2566,11250,213706058,1,1681348138.0997,1681348191.0997,15.174,0.251237,34
2567,11251,213706058,1,1681348247.0996,1681348250.0996,0.189529,8.03899,34
2568,11252,213684236,1,1681348194.5997,1681348198.0996,0.171963,9.81978,27
2569,11253,213710553,1,1681348140.0997,1681348142.0997,10.6681,5.3176,34
2570,11254,213715387,1,1681348145.0996,1681348147.5996,14.0933,7.26628,27
2571,11255,213725270,1,1681348146.0996,1681348190.5997,9.80809,0.390767,34
2572,11256,213707248,1,1681348180.5998,1681348182.5998,0.128904,5.33762,27
2573,11257,213720771,1,1681348266.5996,1681348268.5998,0.884987,6.12716,27
2574,11258,213745539,1,1681348311.0999,1681348314.0996,0.321729,8.65164,27
2575,11259,213745539,1,1681348318.5997,1681348320.0996,18.9365,11.9924,27
2576,11260,213795694,1,1681348332.0998,1681348335.0999,0.128234,8.29069,39
2577,11261,213764283,1,1681348253.5997,1681348255.0997,11.7244,7.51387,28
2578,11262,213810324,1,1681348295.0996,1681348298.0997,0.206078,8.3434,36
2579,11263,213848934,6,1681348297.5997,1681348299.5997,0.0830757,5.00832,0
2580,11264,213821456,1,1681348202.0996,1681348204.0997,0.119718,5.45602,34
2581,11265,213526755,1,1681348502.0996,1681348503.5997,11.3144,7.13583,22
2582,11266,213867575,1,1681348207.5996,1681348210.5997,8.86233,1.66415,41
2583,11267,213881061,1,1681348244.5997,1681348247.0996,0.230197,6.78023,27
2584,11268,213826082,1,1681348617.5997,1681348619.5997,0.882945,5.76011,28
2585,11269,213826082,1,1681348650.0996,1681348651.5996,17.1079,10.4741,28
2586,11270,213911718,1,1681348223.5996,1681348227.0996,14.8463,5.16161,34
2587,11271,213913651,1,1681348226.0997,1681348230.0996,1.58028,11.0932,44
2588,11272,213940968,1,1681348235.0996,1681348237.5996,9.44096,3.33122,41
2589,11273,213956754,1,1681348297.0997,1681348299.5997,0.071542,7.28038,41
2590,11274,213965456,1,1681348300.0997,1681348302.5997,0.0685099,6.72743,41
2591,11275,213939254,1,1681348412.5998,1681348414.5997,0.33768,5.65781,27
2592,11276,213972070,1,1681348248.5998,1681348251.0996,11.9883,7.19513,27
2593,11277,213972070,1,1681348418.0998,1681348420.5998,0.308375,6.8483,27
2594,11278,213970549,1,1681348252.0999,1681348254.5996,13.3312,4.52767,41
2595,11279,213977122,1,1681348311.5996,1681348313.5996,0.347558,5.34784,0
2596,11280,213937450,1,1681348306.0997,1681348308.5996,0.0737885,6.88946,28
2597,11281,213992093,1,1681348297.5996,1681348299.5997,10.8663,6.07142,34
2598,11282,213994690,1,1681348258.0997,1681348261.0997,1.02383,7.60968,19
2599,11283,214011801,1,1681348391.0997,1681348451.1000,5.43941,0.0972346,36
2600,11284,214072033,1,1681348286.5997,1681348289.0997,2.55444,5.10808,0
2601,11285,214072033,1,1681348288.5997,1681348290.5997,8.43937,4.2421,0
2602,11286,214030810,1,1681348618.5997,1681348620.5997,0.657942,5.64815,22
2603,11287,214109658,1,1681348302.5997,1681348304.5997,10.3079,15.5117,41
2604,11288,213343570,1,1681348386.5997,1681348388.5997,0.571266,5.43534,14
2605,11289,214117346,1,1681348312.0996,1681348315.0997,4.787,12.4717,41
2606,11290,214120070,1,1681348378.5997,1681348381.5997,12.2512,4.08187,41
2607,11291,214120070,1,1681349462.5997,1681349470.5998,9.95731,0.499469,41
2608,11292,214125397,1,1681348309.5997,1681348311.5997,2.79748,8.00997,41
2609,11293,214136556,1,1681348412.0997,1681348413.5997,16.0421,10.1556,44
2610,11294,214130010,1,1681348345.5996,1681348348.0999,1.19863,7.51408,27
2611,11295,214160273,1,1681348415.0997,1681348417.5997,0.502482,7.0773,0
2612,11296,214146557,1,1681348329.0997,1681348331.0997,6.75191,1.4007,41
2613,11297,214171121,1,1681348514.0997,1681348517.0997,3.00026,1.35012,27
2614,11298,214171121,1,1681348516.5997,1681348518.5996,10.9937,7.01169,27
2615,11299,214171121,1,1681348570.5997,1681348572.5997,3.16108,1.80793,27
2616,11300,214171121,1,1681348572.0997,1681348575.0997,10.698,3.4559,27
2617,11301,214179026,1,1681348332.0997,1681348335.5996,7.16659,15.9565,43
2618,11302,214191321,1,1681348416.0998,1681348418.5998,0.30318,6.72305,40
2619,11303,214194323,1,1681348520.5996,1681348522.5996,13.8653,5.736,27
2620,11304,214205400,1,1681348340.5996,1681348343.0997,9.61873,3.0023,34
2621,11305,214216810,1,1681348345.0996,1681348349.0999,12.3274,1.8876,34
2622,11306,214216810,1,1681348526.0999,1681348528.0998,0.657091,6.01704,34
2623,11307,214219043,1,1681348376.0997,1681348378.0997,0.239628,5.42008,24
2624,11308,213795845,1,1681348348.0997,1681348407.0997,9.3968,0.169477,0
2625,11309,213795845,1,1681348407.0997,1681348409.0998,0.169477,5.20836,0
2626,11310,214227835,1,1681348550.5996,1681348552.5998,0.963309,6.1439,34
2627,11311,214227835,1,1681348619.5997,1681348622.5998,0.409815,8.52185,34
2628,11312,214241103,6,1681348555.5997,1681348557.5997,0.0104601,4.63609,41
2629,11313,214264436,1,1681348406.5998,1681348408.5998,0.205867,5.13246,41
2630,11314,214227726,1,1681348444.5997,1681348446.0999,10.6612,6.18666,28
2631,11315,214275224,1,1681348415.0997,1681348417.0997,3.02432,7.86283,41
2632,11316,214287760,1,1681348386.0998,1681348388.0996,0.152907,5.56713,40
2633,11317,214287760,1,1681348523.5996,1681348525.5996,0.216879,5.61441,40
