,0,1,2,3,4,5,6
816,207235647,1,1681345844599507,1681345846099519,60,17.794,0
817,207260959,1,1681345800599683,1681345800599683,60,16.6949,47
818,207267488,1,1681345944599500,1681345945099498,60,16.8059,0
819,207274505,1,1681345818099736,1681345839599750,60,17.7372,20
820,207281604,1,1681345801599736,1681345839599618,60,19.1501,25
821,207290550,1,1681345822599711,1681345830599478,60,19.0044,31
822,207297237,1,1681345836599499,1681345838099779,60,16.8186,0
823,207300824,1,1681345848599619,1681345857099919,60,18.2138,20
824,207309726,1,1681345831099736,1681345831599937,60,17.2351,28
825,207310838,1,1681345826099505,1681345826599505,60,16.9944,44
826,207342673,1,1681345827099646,1681345842599658,60,17.7498,44
827,207344825,1,1681345832099638,1681345836599590,60,19.796,44
828,207350081,1,1681345830099816,1681345830099816,60,19.1323,44
829,207353033,1,1681345943599691,1681345953599764,60,17.8304,43
830,207370133,1,1681345936599704,1681345937099695,60,18.7777,42
831,207380114,1,1681345951099506,1681345969599695,60,17.2768,44
832,207381438,1,1681345952099644,1681345954099743,60,17.1151,42
833,207382345,1,1681345847599596,1681345850599684,60,18.5793,44
834,207391600,1,1681345952599696,1681345958599117,60,16.7352,44
835,207395960,1,1681345960099502,1681346056599642,60,20.7531,0
836,207401070,1,1681345959599626,1681345960599810,60,16.7001,44
837,207403562,1,1681345900099821,1681345900599807,60,16.698,0
838,207412771,1,1681345966599777,1681345968099753,60,19.3151,26
839,207431147,1,1681345944599500,1681345945599503,60,17.1462,0
840,207435537,1,1681345936599783,1681345951099643,60,16.9739,31
841,207483861,1,1681345906099768,1681345929099821,60,18.409,28
842,207489424,1,1681345907099692,1681345948099786,60,19.094,28
843,207519512,1,1681345901500045,1681345916599765,60,21.9067,28
844,207527179,1,1681345935099748,1681345937099740,60,16.9206,26
845,207533702,1,1681345999099882,1681346001099878,60,17.1425,15
846,207536083,1,1681345925099831,1681345940599712,60,17.0751,0
847,207542538,1,1681345924599834,1681345961599757,60,17.3039,28
848,207601343,1,1681345942599671,1681345955099800,60,18.4627,43
849,207621918,1,1681345943099661,1681345943599648,60,17.198,42
850,207627951,1,1681346058000089,1681346067599646,60,17.8587,0
851,207637592,1,1681345948599656,1681345962599509,60,17.9003,43
852,207644931,1,1681346007599655,1681346007599655,60,16.7133,26
853,207645014,1,1681345947599712,1681345947599712,60,17.7032,44
854,207646386,1,1681345947599712,1681345967099711,60,18.2327,44
855,207652037,1,1681345951099798,1681345951599795,60,17.9153,42
856,207689403,1,1681345958099648,1681345958099648,60,17.0171,44
857,207690789,1,1681345965599709,1681345966099709,60,17.3915,42
858,207693438,1,1681345961599709,1681345976599842,60,17.9039,41
859,207700447,1,1681346082099689,1681346086099777,60,17.5862,0
860,207701715,1,1681345964599714,1681345966099709,60,17.5887,41
861,207703609,1,1681345963099747,1681345963599737,60,18.557,41
862,207711723,1,1681345967099698,1681345974599696,60,17.4739,0
863,207712835,1,1681346613599731,1681346623599683,60,17.1053,19
864,207752805,1,1681346005099755,1681346007099670,60,20.0849,26
865,207754630,1,1681345990099783,1681346001599781,60,17.0491,36
866,207760002,1,1681346122099779,1681346124599785,60,16.9634,16
867,207769843,1,1681346049599634,1681346134099791,60,17.1793,20
868,207770880,1,1681346183099576,1681346187599587,60,18.2788,30
869,207805064,1,1681346002099675,1681346002099675,60,16.7577,34
870,207825516,1,1681346031099427,1681346089099664,60,18.6279,28
871,207840378,1,1681346058099671,1681346060099713,60,17.1245,0
872,207841039,1,1681346170099580,1681346172099567,60,16.9914,30
873,207853369,1,1681346037099594,1681346062599723,60,17.3291,28
874,207858223,1,1681346038599778,1681346063099711,60,17.1531,28
875,207867997,1,1681346041099876,1681346048599710,60,17.0345,28
876,207873708,1,1681346042099880,1681346073599681,60,17.6805,28
877,207883922,1,1681346084099652,1681346090599685,60,17.5727,44
878,207884135,1,1681346029099794,1681346029099794,60,22.9545,25
879,207884254,1,1681346029099835,1681346029099835,60,18.2968,26
880,207884548,1,1681346067599646,1681346081099626,60,17.5909,44
881,207886842,1,1681346156099701,1681346161099676,60,16.9176,19
882,207928258,1,1681346046099863,1681346058599831,60,17.0082,20
883,207959127,1,1681346067099618,1681346077099751,60,19.9463,25
884,207978135,1,1681346124099628,1681346127599792,60,17.2603,16
885,208022904,1,1681346083099796,1681346083599792,60,19.535,42
886,208052937,1,1681346092599795,1681346093099789,60,18.6468,42
887,208087672,1,1681346184599557,1681346189099576,60,17.657,30
888,208116284,1,1681346277099627,1681346280599618,60,17.2491,24
889,208137723,1,1681346116099865,1681346116099865,60,18.819,34
890,208158732,1,1681346123599834,1681346123599834,60,17.4094,34
891,208190503,4,1681346145099815,1681346145099815,60,19.0084,0
892,208224286,1,1681346283599980,1681346295599710,60,18.3883,0
893,208231219,1,1681346148599704,1681346148599704,60,17.9017,25
894,208241798,1,1681346152099690,1681346152099690,60,17.7902,26
895,208277051,4,1681346167099587,1681346167099587,60,24.3925,25
896,208277075,1,1681346323099701,1681346329099684,60,17.7131,48
897,208321814,4,1681346185099732,1681346185099732,60,26.2157,31
898,208343031,1,1681346187099746,1681346187099746,60,17.8476,44
899,208375218,1,1681346416599626,1681346416599626,60,16.6756,16
900,208375840,1,1681346213599790,1681346225099689,60,21.7531,44
901,208376981,1,1681346254099748,1681346254099748,60,16.9094,0
902,208380283,1,1681346291099691,1681346298099591,60,18.628,19
903,208390364,1,1681346209099743,1681346209099743,60,16.7691,42
904,208390609,1,1681346347599958,1681346347599958,60,17.0702,29
905,208414639,1,1681346293599725,1681346300099792,60,17.436,30
906,208425993,1,1681346383599619,1681346384099617,60,17.1913,26
907,208440659,1,1681346280099680,1681346286099689,60,17.5723,0
908,208463279,1,1681346435599802,1681346438099795,60,17.1086,0
909,208468252,1,1681346258599645,1681346262099787,60,17.2771,19
910,208490687,1,1681346348099633,1681346348599964,60,16.9907,29
911,208492343,1,1681346260599577,1681346299599675,60,19.2723,0
912,208492446,1,1681346393599987,1681346401599721,60,17.9788,0
913,208511395,1,1681346278599649,1681346348599964,60,17.6665,18
914,208514351,1,1681346280599685,1681346303099666,60,17.2792,20
915,208524972,1,1681346305599683,1681346334099626,60,17.8989,17
916,208540549,1,1681346302099743,1681346306099983,60,18.0971,31
917,208540684,1,1681346256599715,1681346289500014,60,18.4022,25
918,208546320,1,1681346296099762,1681346311099664,60,17.9151,0
919,208548374,1,1681346259099603,1681346259099603,60,17.3426,0
920,208554723,1,1681346301000019,1681346304099885,60,16.9899,44
921,208599167,1,1681346397599719,1681346400599712,60,16.8404,30
922,208628321,1,1681346393099674,1681346399099582,60,17.1043,19
923,208630679,1,1681346292099876,1681346326599614,60,17.8911,44
924,208639395,1,1681346387099636,1681346395599575,60,17.4289,19
925,208640113,1,1681346500599660,1681346500599660,60,16.998,26
926,208660719,1,1681346303599880,1681346303599880,60,17.8,44
927,208677691,1,1681346402599725,1681346404599745,60,16.8891,31
928,208679299,1,1681346307599974,1681346310599855,60,18.5576,44
929,208706666,1,1681346458099656,1681346458099656,60,16.7478,42
930,208743551,1,1681346324599633,1681346331599661,60,17.8205,46
931,208771139,1,1681346496599693,1681346498099679,60,17.4109,26
932,208901277,1,1681346383099707,1681346388099558,60,17.2909,19
933,209128847,1,1681346592599705,1681346592599705,60,16.8041,42
934,209151702,1,1681346519099642,1681346519099642,60,16.6945,26
935,209151821,1,1681346527599890,1681346530599921,60,16.8388,30
936,209162349,1,1681346506099663,1681346509599612,60,17.052,16
937,209173941,1,1681346592599788,1681346596099772,60,16.8127,48
938,209179983,1,1681346729099583,1681346739599668,60,19.6754,19
939,209197886,1,1681346486599941,1681346487099937,60,18.2598,0
940,209199327,1,1681346721599661,1681346724099620,60,18.6509,26
941,209202516,1,1681346627099761,1681346638099729,60,20.4573,0
942,209203964,1,1681346627099928,1681346628099563,60,16.7626,19
943,209229350,1,1681346513099905,1681346521099632,60,17.8452,24
944,209292525,1,1681346541599911,1681346543099930,60,17.3822,0
945,209299074,1,1681346633599837,1681346635599815,60,17.0093,44
946,209336345,1,1681346727099606,1681346727099606,60,16.7437,26
947,209363228,1,1681346553099762,1681346554599741,60,21.8432,0
948,209386876,1,1681346555099746,1681346555099746,60,16.6747,35
949,209395621,1,1681346558099655,1681346558099655,60,16.8347,35
950,209416091,1,1681346573599647,1681346574599676,60,17.4659,27
951,209437112,1,1681346582599921,1681346585599908,60,17.0135,43
952,209437776,1,1681346638599727,1681346733099588,60,17.8919,30
953,209468632,1,1681346736599682,1681346737599660,60,17.1144,26
954,209488323,1,1681346751599876,1681346759599703,60,18.1874,19
955,209500994,1,1681346610099815,1681346644099918,60,20.7128,28
956,209520398,1,1681346669599586,1681346670599689,60,16.8574,36
957,209530876,1,1681346839099687,1681346840099705,60,17.1076,26
958,209549879,1,1681346615599635,1681346615599635,60,18.0013,25
959,209559560,1,1681346630599734,1681346730099610,60,17.3716,30
960,209646537,1,1681347094599644,1681347101099650,60,18.3213,18
961,209649794,1,1681346654099790,1681346727599838,60,17.2923,44
962,209726888,1,1681346742099624,1681346750599758,60,18.5002,31
963,209764568,1,1681346694599745,1681346694599745,60,18.0098,34
964,209773664,1,1681347187098486,1681347189099633,60,18.3833,26
965,209815204,1,1681346750099721,1681346750599842,60,16.7588,30
966,209823700,1,1681346736099617,1681346756099871,60,17.9924,28
967,209849404,1,1681346740599735,1681346743599714,60,17.2699,43
968,209849763,1,1681346738099874,1681346744599760,60,20.7219,0
969,209887517,1,1681346831099838,1681346998599692,60,16.7574,0
970,209894369,1,1681346745099610,1681346750599710,60,23.896,0
971,209898326,1,1681346752099690,1681346756099699,60,18.9565,44
972,209905823,1,1681346872599649,1681346875599857,60,16.8025,0
973,209907694,1,1681346845599903,1681346866599847,60,17.9343,43
974,209923199,1,1681346852099870,1681346853099871,60,16.7368,43
975,209943860,1,1681346845099854,1681346845599854,60,18.8893,42
976,209944681,1,1681346972599294,1681347043099719,60,17.2628,0
977,209964405,1,1681347107099567,1681347117500017,60,16.8412,44
978,210000420,1,1681347085599684,1681347093099584,60,18.2474,0
979,210021215,4,1681346841599781,1681346841599781,60,30.4494,0
980,210081511,1,1681346869099858,1681346879599657,60,17.2625,43
981,210120728,1,1681347085599684,1681347089599693,60,17.0167,19
982,210154580,1,1681346865599664,1681346869099850,60,16.9954,0
983,210157534,1,1681346857099854,1681346862599673,60,19.5928,22
984,210163478,1,1681346842099666,1681346842099666,60,18.101,0
985,210169034,1,1681346860099813,1681346872599834,60,17.3171,43
986,210172046,1,1681346855599747,1681346855599747,60,16.9426,26
987,210172153,1,1681346845099657,1681346845099657,60,17.6552,0
988,210175267,1,1681346868099851,1681346872099654,60,17.0731,43
989,210202656,1,1681347577099641,1681347578099930,60,16.8631,0
990,210210249,1,1681346876099743,1681347073099636,60,18.1162,43
991,210212084,1,1681346885099677,1681346889099936,60,17.106,0
992,210222226,1,1681346864099717,1681346889599613,60,18.0232,20
993,210234550,1,1681346868599856,1681346986099678,60,19.66,43
994,210234987,1,1681346995599781,1681347001099783,60,17.1757,30
995,210243561,1,1681347109099680,1681347109099680,60,16.7254,42
996,210277493,1,1681346981599988,1681346983099922,60,16.8902,43
997,210348802,1,1681346967599843,1681346980099746,60,17.4506,24
998,210397860,1,1681346924099729,1681346924099729,60,16.849,40
999,210412925,1,1681346962099897,1681347045099700,60,18.0963,0
1000,210422225,1,1681347157099763,1681347158099787,60,16.8801,29
1001,210435751,1,1681346937099813,1681346937599817,60,20.2647,40
1002,210443729,1,1681346941099802,1681346941099802,60,18.4937,28
1003,210466498,1,1681347046099713,1681347047099595,60,17.7,26
1004,210524373,1,1681346996099710,1681346997099765,60,18.1166,26
1005,210524723,1,1681346964599722,1681346964599722,60,17.5339,0
1006,210524724,1,1681346964599722,1681346964599722,60,16.9234,26
1007,210528332,1,1681346968099652,1681347060099193,60,16.8383,27
1008,210531963,1,1681347257099629,1681347260599726,60,17.6055,38
1009,210534184,1,1681346976099695,1681346994099774,60,19.8143,27
1010,210555445,1,1681347052099758,1681347053099614,60,17.4889,26
1011,210572893,1,1681346987599980,1681347188099557,60,17.337,43
1012,210574418,4,1681346995099934,1681346995099934,60,18.5239,42
1013,210574753,1,1681346981099991,1681346981099991,60,16.7386,41
1014,210580993,1,1681346985099735,1681346993099954,60,17.8635,41
1015,210581760,1,1681347082599647,1681347084099603,60,16.9364,16
1016,210603721,1,1681347790599801,1681347799599798,60,17.3104,19
1017,210609348,1,1681346992099957,1681346998599976,60,17.0939,41
1018,210611021,1,1681346999599962,1681347104599714,60,18.1706,44
1019,210614769,1,1681347087099747,1681347087599736,60,16.8052,38
1020,210620042,1,1681346995599947,1681346995599947,60,17.0113,44
1021,210625746,1,1681346997599982,1681346997599982,60,17.0159,41
1022,210631372,1,1681346999599962,1681347009099966,60,19.6896,0
1023,210710728,1,1681347073599810,1681347097599629,60,17.0061,20
1024,210716009,1,1681347027099733,1681347027099733,60,22.8303,34
1025,210727653,1,1681347217599652,1681347225099924,60,17.3706,19
1026,210820743,1,1681347092599868,1681347314099723,60,17.4817,20
1027,210822277,1,1681347092099898,1681347094099672,60,16.8416,19
1028,210861722,1,1681347074099612,1681347074099612,60,16.8036,26
1029,210864323,1,1681347134500033,1681347136000036,60,16.967,0
1030,210864625,1,1681347103099713,1681347125500030,60,17.1979,31
1031,210871113,1,1681347109099593,1681347126599602,60,18.0518,0
1032,210927325,1,1681347220599890,1681347239099692,60,17.0217,44
1033,210931576,1,1681347110500028,1681347121599832,60,19.091,43
1034,210931869,1,1681347099599734,1681347099599734,60,16.8637,0
1035,210957306,1,1681347310599539,1681347311099624,60,16.975,26
1036,210979592,1,1681347115599701,1681347119500031,60,18.0925,41
1037,211009578,1,1681347123599654,1681347123599654,60,17.4426,44
1038,211022107,1,1681347127598821,1681347128099576,60,22.8177,42
1039,211027956,1,1681347131599543,1681347142599981,60,19.8467,41
1040,211028401,1,1681347130099775,1681347212599674,60,17.0007,34
1041,211033830,1,1681347138599515,1681347139099580,60,17.8652,42
1042,211036973,1,1681347133000005,1681347133599630,60,19.0174,41
1043,211037231,1,1681347140099577,1681347140099577,60,17.0781,42
1044,211041142,1,1681347141099601,1681347141599695,60,17.6784,42
1045,211083149,1,1681347296099675,1681347299099704,60,17.1134,0
1046,211083453,1,1681347158099653,1681347158099653,60,16.7303,27
1047,211103432,1,1681347343099591,1681347345099595,60,17.0868,30
1048,211104908,1,1681347158599648,1681347158599648,60,17.9432,27
1049,211135289,1,1681347215099718,1681347226099779,60,20.193,0
1050,211159352,1,1681347210099901,1681347236099646,60,16.7904,44
1051,211180508,1,1681347207599695,1681347237099632,60,17.4408,0
1052,211196404,1,1681347435099647,1681347437099649,60,16.9153,0
1053,211209726,1,1681347239099888,1681347331599614,60,18.6187,43
1054,211268892,1,1681347221099743,1681347240599547,60,17.5607,0
1055,211271422,1,1681347274599787,1681347300599682,60,17.0793,15
1056,211289723,1,1681347227099762,1681347239099888,60,22.3881,44
1057,211297615,1,1681347324599614,1681347333599606,60,17.5392,30
1058,211302442,1,1681347321599582,1681347331599614,60,18.1631,30
1059,211316447,1,1681347331099614,1681347339099651,60,17.4447,30
1060,211317407,1,1681347343099591,1681347344099599,60,16.7368,30
1061,211323955,1,1681347242599875,1681347243099876,60,16.9007,0
1062,211329361,1,1681347245099889,1681347247099650,60,16.9709,43
1063,211330052,1,1681347344099599,1681347346599685,60,16.9379,30
1064,211334719,1,1681347239599705,1681347240099190,60,25.4382,42
1065,211374275,1,1681347334599870,1681347334599870,60,16.7042,44
1066,211383716,1,1681347336099684,1681347344099599,60,18.627,0
1067,211384249,1,1681347335099688,1681347337099857,60,16.885,0
1068,211389915,1,1681347261599682,1681347266599622,60,19.4422,41
1069,211421476,1,1681347279099591,1681347279599591,60,17.6667,27
1070,211461432,1,1681347437599728,1681347443599760,60,17.2094,30
1071,211512595,1,1681347302099586,1681347302599592,60,18.5718,26
1072,211663849,1,1681347364099663,1681347364599664,60,18.1047,42
1073,211668529,1,1681347440099746,1681347445099753,60,17.0596,30
1074,211676613,1,1681347489099737,1681347490599703,60,16.8337,35
1075,211693292,1,1681347634599719,1681347634599719,60,16.6895,42
1076,211707315,1,1681347433099678,1681347439099670,60,19.8361,19
1077,211723428,1,1681347374599700,1681347374599700,60,16.893,34
1078,211756533,1,1681347389099647,1681347393099825,60,19.4338,41
1079,211758829,6,1681347417599702,1681347417599702,60,22.6775,27
1080,211775205,1,1681347449099716,1681347457099684,60,17.7049,31
1081,211797256,1,1681347530599670,1681347534599693,60,19.8255,0
1082,211813702,1,1681347459599702,1681347460099699,60,16.6959,44
1083,211836901,1,1681347562099713,1681347562099713,60,16.6915,30
1084,211844046,1,1681347424599718,1681347427599597,60,18.8483,26
1085,211844794,1,1681347418099702,1681347421099772,60,17.5334,26
1086,211844796,1,1681347418099702,1681347421599643,60,17.7079,26
1087,211873315,1,1681347565599919,1681347567599940,60,16.8636,30
1088,211904767,1,1681347537099726,1681347547099718,60,17.4968,18
1089,211925996,1,1681347684599604,1681347686099891,60,16.8538,0
1090,211961699,1,1681347547599711,1681347550099685,60,16.7883,0
1091,211967370,1,1681347559599845,1681347563099576,60,17.7056,19
1092,211971111,1,1681347505099768,1681347506599764,60,17.1725,39
1093,212026888,1,1681347487599597,1681347488099607,60,17.4747,27
1094,212036639,1,1681347486599703,1681347499099695,60,17.2345,34
1095,212038337,1,1681347499099688,1681347501599658,60,17.0772,43
1096,212048387,1,1681347555599722,1681347564099713,60,20.2623,0
1097,212049564,1,1681347502099656,1681347502599659,60,16.7222,43
1098,212072239,1,1681347563599951,1681347569099634,60,19.2907,31
1099,212086525,1,1681347503599665,1681347663599834,60,22.4491,41
1100,212132788,1,1681347628099710,1681347628599688,60,17.2159,42
1101,212135315,1,1681347570000116,1681347571599934,60,16.7945,31
1102,212181837,1,1681347770099704,1681347773099645,60,17.1213,0
1103,212183073,1,1681347543599818,1681347561099978,60,17.3878,27
1104,212232562,1,1681347670099771,1681347677099871,60,17.682,18
1105,212286995,1,1681347573099656,1681347574099669,60,17.9736,44
1106,212297241,1,1681347576599656,1681347577099661,60,18.5205,36
1107,212368939,1,1681347634099855,1681347634599856,60,17.3236,26
1108,212371983,1,1681347684599604,1681347689099705,60,16.7788,0
1109,212391700,1,1681347959599747,1681347961099563,60,17.9952,26
1110,212393577,1,1681347631099566,1681347631599733,60,16.775,28
1111,212396255,1,1681347654599868,1681347660099854,60,19.032,44
1112,212399893,1,1681347618099706,1681347618099706,60,16.7277,27
1113,212418366,1,1681347639599900,1681347640099659,60,17.486,42
1114,212422765,1,1681347678599859,1681347686599890,60,17.5366,31
1115,212487543,1,1681347794099597,1681347799599612,60,17.4592,28
1116,212509829,1,1681347797599615,1681347806599843,60,17.5003,0
1117,212589885,1,1681347688099754,1681347688099754,60,17.8911,24
1118,212667472,1,1681347826099714,1681347828099921,60,16.8517,0
1119,212683967,1,1681347813599747,1681348055099803,60,17.7477,13
1120,212692510,1,1681347811099883,1681347815599907,60,17.6861,13
1121,212697783,1,1681347774099641,1681347777599695,60,17.5046,0
1122,212700342,1,1681347776599727,1681347779099649,60,17.462,0
1123,212702477,1,1681347751099693,1681347751599693,60,17.0654,26
1124,212708404,1,1681347895099655,1681347901099648,60,17.1716,0
1125,212724281,1,1681347762099587,1681347762099587,60,16.7217,28
1126,212743792,1,1681347831599685,1681347832099740,60,17.598,42
1127,212756018,1,1681347796099726,1681347796099726,60,17.2204,26
1128,212761851,1,1681347828599131,1681347831099805,60,17.0219,30
1129,212802195,1,1681347854599654,1681347856599662,60,18.2535,26
1130,212819505,1,1681347855599858,1681347858099819,60,18.3681,26
1131,212836807,1,1681347819599879,1681347824099871,60,17.2896,0
1132,212891003,1,1681347811599685,1681347822599871,60,18.1785,0
1133,212928814,1,1681347858099819,1681347860599643,60,17.1765,26
1134,212971786,1,1681348007099589,1681348012099984,60,17.1689,0
1135,212991480,1,1681347862099641,1681347862099641,60,22.0447,26
1136,213006221,1,1681347876099721,1681347877599535,60,17.3353,28
1137,213016003,1,1681347899599643,1681347904099789,60,17.2651,15
1138,213016514,1,1681347869599736,1681347870099741,60,17.3678,42
1139,213023547,1,1681347895099727,1681347903099793,60,17.8826,15
1140,213026542,1,1681347992099638,1681347998099698,60,17.7014,0
1141,213187810,1,1681347968599919,1681347970099720,60,17.3995,28
1142,213201734,1,1681348088099334,1681348088599766,60,17.2994,42
1143,213203104,1,1681347986099710,1681347995099625,60,20.588,41
1144,213285994,1,1681348000599674,1681348004099644,60,17.0755,22
1145,213291993,1,1681347984099937,1681348021099661,60,19.6024,28
1146,213312022,1,1681347978599721,1681347980099709,60,16.9532,41
1147,213313302,1,1681347994099917,1681348090599785,60,17.7656,28
1148,213321585,1,1681347980099962,1681347980599729,60,17.9471,41
1149,213337255,1,1681348080099864,1681348083099871,60,17.193,43
1150,213350298,1,1681348463599672,1681348490099643,60,18.0238,17
1151,213357961,1,1681347995099730,1681347995099730,60,18.324,34
1152,213380800,1,1681348090598491,1681348091599678,60,16.7634,0
1153,213472725,1,1681348055599900,1681348200599637,60,17.2677,25
1154,213515339,1,1681348061099649,1681348067599657,60,17.8239,27
1155,213559308,1,1681348226599632,1681348226599632,60,16.6786,44
1156,213562765,1,1681348086099780,1681348087099772,60,18.8153,27
1157,213580639,1,1681348100000032,1681348107099736,60,18.7639,22
1158,213592163,1,1681348092599764,1681348166599887,60,17.1165,41
1159,213600538,1,1681348093599858,1681348094099859,60,18.2665,41
1160,213645649,1,1681348196099581,1681348285599770,60,17.9601,22
1161,213646253,1,1681348121099655,1681348121099655,60,17.2615,27
1162,213663049,1,1681348155599716,1681348158099714,60,17.9019,26
1163,213709028,1,1681348158599780,1681348193099704,60,19.0467,28
1164,213713839,1,1681348162099526,1681348192099682,60,18.6564,28
1165,213722153,1,1681348163099762,1681348197599670,60,19.2483,28
1166,213745539,1,1681348162599706,1681348319099605,60,17.7326,27
1167,213769560,1,1681348180599527,1681348184599744,60,17.2787,28
1168,213817114,1,1681348429099717,1681348440099678,60,17.5468,44
1169,213821456,1,1681348355599745,1681348356099672,60,17.1113,26
1170,213822101,1,1681348276599646,1681348279099774,60,17.1675,0
1171,213826082,1,1681348292599688,1681348650099638,60,16.8693,0
1172,213890234,1,1681348223599648,1681348226599632,60,17.3488,44
1173,213937450,1,1681348251599748,1681348273099688,60,17.58,28
1174,213949740,1,1681348357599730,1681348360099718,60,17.8023,26
1175,213950515,1,1681348330599629,1681348363599738,60,16.9249,0
1176,213952531,1,1681348302599661,1681348352599759,60,18.6817,43
1177,213957785,1,1681348371599712,1681348374599726,60,17.4419,26
1178,213958297,1,1681348263099988,1681348270599776,60,17.3332,28
1179,213982672,1,1681348457599652,1681348458599686,60,17.097,26
1180,214086884,4,1681349056599682,1681349060099653,60,17.5333,26
1181,214101938,1,1681348362599760,1681348365099697,60,17.1909,26
1182,214109658,1,1681348304099661,1681348304099661,60,17.2292,0
1183,214111351,1,1681348311599644,1681348312099645,60,18.3445,42
1184,214117346,1,1681348336099620,1681348338099626,60,16.7043,30
1185,214120070,1,1681348309599656,1681348319099658,60,17.9403,0
1186,214126459,1,1681348427599729,1681348442599711,60,17.5026,43
1187,214136556,1,1681348320599650,1681348323599634,60,20.6231,44
1188,214140240,1,1681348349099914,1681348361599882,60,19.582,0
1189,214158822,1,1681348332099683,1681348335099729,60,17.2649,43
1190,214187456,1,1681348414598404,1681348414598404,60,18.9815,42
1191,214227726,1,1681348378500068,1681348381599732,60,16.9689,15
1192,214294270,1,1681348571099633,1681348573099682,60,17.0715,0
1193,214326513,1,1681348472599689,1681348474599633,60,16.8549,0
1194,214327405,1,1681348461599690,1681348468599653,60,17.8346,18
1195,214369664,1,1681348421099736,1681348455099672,60,18.3245,43
1196,214383516,1,1681348506599632,1681348507599631,60,16.7572,44
1197,214411981,1,1681348426599734,1681348441099682,60,17.7555,44
1198,214425830,1,1681348450099631,1681348457099614,60,17.0801,28
1199,214476085,1,1681348533599630,1681348541099628,60,20.0012,43
1200,214490123,1,1681348456099659,1681348458599686,60,21.7426,26
1201,214508551,1,1681348542099619,1681348544099644,60,17.1432,43
1202,214517018,1,1681348468099667,1681348468099667,60,17.7099,27
1203,214521559,1,1681348467599679,1681348470599663,60,17.996,26
1204,214526896,1,1681348557099808,1681348558599669,60,16.808,17
1205,214562948,1,1681348483099620,1681348483099620,60,18.7595,34
1206,214563337,1,1681348530099691,1681348531099705,60,19.453,29
1207,214579687,1,1681348545599685,1681348552099712,60,17.811,0
1208,214628700,1,1681348508599665,1681348508599665,60,18.2385,34
1209,214631657,1,1681348553599707,1681348555599669,60,17.0908,0
1210,214657717,1,1681348547099689,1681348560599693,60,23.162,0
1211,214687992,1,1681348540599629,1681348548599707,60,18.2216,44
1212,214700813,1,1681348721599660,1681348757599637,60,17.0084,44
1213,214729533,1,1681348552599648,1681348560099690,60,17.0642,27
1214,214742943,4,1681348612599639,1681348617599690,60,17.2062,14
1215,214753633,1,1681348680599763,1681348683099751,60,16.9024,48
1216,214754729,1,1681348656599869,1681348666599940,60,18.0818,0
1217,214758592,1,1681348686599695,1681348688099689,60,17.5648,21
1218,214759652,1,1681349756599649,1681349759599699,60,18.8473,26
1219,214764978,1,1681348571599654,1681348574099673,60,17.1264,26
1220,214771923,1,1681348648099581,1681348659099554,60,18.2653,28
1221,214871557,1,1681348765599690,1681348768099653,60,17.3757,26
1222,214894220,1,1681348622099735,1681348622099735,60,17.3777,41
1223,214899392,1,1681348760599601,1681348762599496,60,17.6407,26
1224,214916103,1,1681348631599690,1681348631599690,60,17.0138,27
1225,214932857,1,1681348655599639,1681348658099650,60,17.5389,43
1226,214934011,1,1681348649099662,1681348656599838,60,17.6495,27
1227,214945784,1,1681348650099652,1681348650599647,60,17.701,42
1228,214952267,1,1681348652599626,1681348652599626,60,19.5712,42
1229,214965357,1,1681348661099416,1681348662599645,60,17.2043,27
1230,214967623,1,1681348652099620,1681348652099620,60,17.3252,42
1231,215022259,1,1681348678599656,1681348678599656,60,20.2599,41
1232,215042822,4,1681348719599658,1681348719599658,60,19.1053,0
1233,215115568,1,1681348727599635,1681348729599610,60,17.442,0
1234,215124849,1,1681348859099703,1681348860099714,60,16.8936,26
1235,215138653,1,1681348730099605,1681348776099799,60,17.2831,39
1236,215149558,1,1681348753599652,1681348756599707,60,17.6176,25
1237,215195350,1,1681348758599594,1681348768599726,60,18.3415,27
1238,215214304,1,1681348756099630,1681348762599496,60,22.5023,24
1239,215221453,1,1681348864599670,1681348867599679,60,18.6373,26
1240,215258487,1,1681348951599642,1681348960599690,60,17.5901,0
1241,215272834,1,1681348867599680,1681348871599671,60,18.0581,0
1242,215289807,1,1681348807099868,1681348813099946,60,18.664,22
1243,215314628,1,1681348846099555,1681348849599541,60,18.0098,28
1244,215321605,1,1681348894599660,1681348897598211,60,17.165,14
1245,215340697,1,1681348809099669,1681348809099669,60,17.1388,34
1246,215369395,1,1681348872099620,1681348877599889,60,18.3375,0
1247,215412972,1,1681349319599762,1681349332599757,60,19.1131,44
1248,215416437,1,1681348952599672,1681348956099644,60,20.1389,0
1249,215484351,1,1681348879099653,1681348884099650,60,18.6866,43
1250,215489989,4,1681348938099689,1681348940599706,60,17.5031,31
1251,215547579,1,1681348948099798,1681348950599840,60,16.9463,0
1252,215549899,1,1681349036599734,1681349055599663,60,18.8405,0
1253,215573510,1,1681349036599734,1681349063099639,60,17.4681,30
1254,215590637,1,1681348915099623,1681348915099623,60,19.2101,34
1255,215598833,1,1681348918599640,1681348920599598,60,18.1148,34
1256,215605159,1,1681348921599584,1681348921599584,60,18.3328,34
1257,215638975,1,1681362928599729,1681362933099897,60,17.0717,14
1258,215652449,4,1681348941099705,1681348941099705,60,23.7824,0
1259,215662762,1,1681348965099710,1681348967599718,60,16.9736,22
